2819 S Dawson St,Aid Response,01/20/2014 01:53:31 AM,47.555421,-122.296632,POINT (-122.296632 47.555421),F140007283
1550 N 115th St,Medic Response,01/20/2014 01:54:56 AM,47.712305,-122.339596,POINT (-122.339596 47.712305),F140007284
3rd Av / Blanchard St,Aid Response,01/20/2014 01:57:11 AM,47.613936,-122.343494,POINT (-122.343494 47.613936),F140007285
1319 Western Av,Automatic Fire Alarm False,01/20/2014 02:00:20 AM,47.606553,-122.339474,POINT (-122.339474 47.606553),F140007286
1212 E Jefferson St,Aid Response,01/20/2014 02:04:53 AM,47.606202,-122.31662,POINT (-122.31662 47.606202),F140007287
3001 S Myrtle St,Medic Response,01/20/2014 02:06:48 AM,47.538902,-122.293225,POINT (-122.293225 47.538902),F140007288
1st Av S / S Washington St,Aid Response,01/20/2014 02:07:17 AM,47.600883,-122.334182,POINT (-122.334182 47.600883),F140007289
10049 College Way N,Aid Response,01/20/2014 02:14:48 AM,47.701756,-122.335022,POINT (-122.335022 47.701756),F140007290
Wallingford Av N / N 40th St,Aid Response,01/20/2014 02:17:49 AM,47.655649,-122.336257,POINT (-122.336257 47.655649),F140007291
1st Av S / Yesler Way,Aid Response,01/20/2014 02:21:00 AM,47.601722,-122.334179,POINT (-122.334179 47.601722),F140007292
28th Av Nw / Nw Market St,Aid Response,01/20/2014 02:24:49 AM,47.668655,-122.392858,POINT (-122.392858 47.668655),F140007293
S Myrtle St / Beacon Av S,Aid Response,01/20/2014 02:28:12 AM,47.538958,-122.296081,POINT (-122.296081 47.538958),F140007294
Westlake Av / Stewart St,Aid Response,01/20/2014 02:28:16 AM,47.613301,-122.337431,POINT (-122.337431 47.613301),F140007295
2519 1st Av,Automatic Medical Alarm,01/20/2014 02:53:50 AM,47.614798,-122.348918,POINT (-122.348918 47.614798),F140007296
1900 5th Av,Aid Response,01/20/2014 03:23:54 AM,47.612958,-122.337873,POINT (-122.337873 47.612958),F140007297
500 Mercer St,Aid Response,01/20/2014 03:42:47 AM,47.624561,-122.347571,POINT (-122.347571 47.624561),F140007298
2737 60th Av Sw,Alarm Bell,01/20/2014 03:46:30 AM,47.578895,-122.409349,POINT (-122.409349 47.578895),F140007299
1535 29th Av S,Aid Response,01/20/2014 03:47:12 AM,47.589034,-122.294879,POINT (-122.294879 47.589034),F140007300
7310 35th Av Sw,Aid Response Yellow,01/20/2014 03:55:02 AM,47.537302,-122.37659,POINT (-122.37659 47.537302),F140007301
1234 3rd Av N,Medic Response,01/20/2014 03:56:13 AM,47.630034,-122.351337,POINT (-122.351337 47.630034),F140007302
9048 10th Av Sw,Medic Response,01/20/2014 03:57:32 AM,47.522374,-122.347999,POINT (-122.347999 47.522374),F140007303
4th Av / Virginia St,Dumpster Fire,01/20/2014 03:57:50 AM,47.613063,-122.340033,POINT (-122.340033 47.613063),F140007304
8th Av S / Yesler Way,Trans to AMR,01/20/2014 04:03:31 AM,47.601703,-122.322447,POINT (-122.322447 47.601703),F140007306
8614 34th Av Sw,Aid Response,01/20/2014 04:04:54 AM,47.526343,-122.375288,POINT (-122.375288 47.526343),F140007307
3rd Av S / Yesler Way,Medic Response,01/20/2014 04:28:12 AM,47.601716,-122.330265,POINT (-122.330265 47.601716),F140007309
1608 21st Av,Activated CO Detector,01/20/2014 04:34:32 AM,47.615419,-122.304886,POINT (-122.304886 47.615419),F140007310
1300 Spring St,"Medic Response, 7 per Rule",01/20/2014 04:39:08 AM,47.610981,-122.323571,POINT (-122.323571 47.610981),F140007311
1401 Broadway,Aid Response,01/20/2014 05:00:26 AM,47.612963,-122.320762,POINT (-122.320762 47.612963),F140007312
13th Av S / S Bayview St,Aid Response,01/20/2014 05:13:47 AM,47.581022,-122.316019,POINT (-122.316019 47.581022),F140007314
2331 42nd Av Sw,AFA4 - Auto Alarm 2 + 1 + 1,01/20/2014 05:18:33 AM,47.582805,-122.385109,POINT (-122.385109 47.582805),F140007315
2002 Fairview Av,Aid Response,01/20/2014 05:19:34 AM,47.617859,-122.334251,POINT (-122.334251 47.617859),F140007316
2201 Nw 61st St,Aid Response,01/20/2014 05:33:34 AM,47.6731,-122.384742,POINT (-122.384742 47.6731),F140007317
9333 31st Pl Sw,Aid Response,01/20/2014 05:56:31 AM,47.519544,-122.373402,POINT (-122.373402 47.519544),F140007318
6206 43rd Av Ne,Aid Response,01/20/2014 05:59:04 AM,47.673999,-122.282198,POINT (-122.282198 47.673999),F140007319
6319 S Eddy Ct,Aid Response,01/20/2014 06:01:48 AM,47.5453,-122.29028,POINT (-122.29028 47.5453),F140007321
318 2nd Av Et  S,Aid Response,01/20/2014 06:12:28 AM,47.6002,-122.330547,POINT (-122.330547 47.6002),F140007322
2300 S Jackson St,Aid Response,01/20/2014 06:19:47 AM,47.599281,-122.302233,POINT (-122.302233 47.599281),F140007324
11303 14th Av Ne,Aid Response,01/20/2014 07:05:31 AM,47.710373,-122.313794,POINT (-122.313794 47.710373),F140007326
21st Av S / S Jackson St,1RED 1 Unit,01/20/2014 07:08:40 AM,47.599268,-122.304334,POINT (-122.304334 47.599268),F140007327
516 1st Av W,Aid Response,01/20/2014 07:19:13 AM,47.623472,-122.358023,POINT (-122.358023 47.623472),F140007329
23rd Av / E Marion St,Trans to AMR,01/20/2014 07:24:01 AM,47.610023,-122.302761,POINT (-122.302761 47.610023),F140007330
12503 Greenwood Av N,Aid Response,01/20/2014 07:28:25 AM,47.719619,-122.355539,POINT (-122.355539 47.719619),F140007331
3840 Courtland Pl S,Medic Response,01/20/2014 07:28:43 AM,47.569403,-122.287213,POINT (-122.287213 47.569403),F140007332
5319 5th Av Ne,Aid Response,01/20/2014 07:41:50 AM,47.667276,-122.322853,POINT (-122.322853 47.667276),F140007333
3rd Av / James St,Trans to AMR,01/20/2014 07:48:17 AM,47.602769,-122.331409,POINT (-122.331409 47.602769),F140007336
7003 40th Av Ne,Medic Response,01/20/2014 07:50:49 AM,47.679434,-122.285011,POINT (-122.285011 47.679434),F140007337
4831 35th Av Sw,Aid Response,01/20/2014 08:02:07 AM,47.558988,-122.376234,POINT (-122.376234 47.558988),F140007338
952 Nw 61st St,Aid Response Yellow,01/20/2014 08:09:26 AM,47.673083,-122.36941,POINT (-122.36941 47.673083),F140007340
Rainier Av S / S Andover St,Rescue Heavy,01/20/2014 08:20:34 AM,47.567948,-122.289244,POINT (-122.289244 47.567948),F140007341
3062 S Oregon St,Aid Response,01/20/2014 08:34:40 AM,47.563026,-122.293655,POINT (-122.293655 47.563026),F140007345
10215 Lake City Way Ne,Auto Fire Alarm,01/20/2014 08:36:30 AM,47.702221,-122.301843,POINT (-122.301843 47.702221),F140007346
3308 Wetmore Av S,Aid Response Yellow,01/20/2014 09:11:54 AM,47.573794,-122.293185,POINT (-122.293185 47.573794),F140007347
11301 3rd Av Ne,Aid Response,01/20/2014 09:21:54 AM,47.71049,-122.326004,POINT (-122.326004 47.71049),F140007349
2010 S Jackson St,Aid Response,01/20/2014 09:25:12 AM,47.599258,-122.305807,POINT (-122.305807 47.599258),F140007350
1321 Minor Av,Auto Fire Alarm,01/20/2014 09:26:34 AM,47.61215,-122.32617,POINT (-122.32617 47.61215),F140007351
533 Ne 103rd St,Medic Response,01/20/2014 09:28:13 AM,47.703138,-122.322849,POINT (-122.322849 47.703138),F140007352
11th Av / E Olive St,Aid Response,01/20/2014 09:28:37 AM,47.616422,-122.318178,POINT (-122.318178 47.616422),F140007353
3101 Sw Avalon Way,Trans to AMR,01/20/2014 09:28:18 AM,47.565423,-122.372112,POINT (-122.372112 47.565423),F140007354
1515 12th Av S,Medic Response,01/20/2014 09:29:55 AM,47.58987,-122.31728,POINT (-122.31728 47.58987),F140007356
329 Nw 74th St,Automatic Medical Alarm,01/20/2014 09:31:43 AM,47.682533,-122.360907,POINT (-122.360907 47.682533),F140007357
1703 California Av Sw,Aid Response,01/20/2014 09:41:01 AM,47.588027,-122.386277,POINT (-122.386277 47.588027),F140007359
1101 Madison St,Aid Response,01/20/2014 09:43:56 AM,47.609343,-122.325128,POINT (-122.325128 47.609343),F140007360
1819 23rd Av,Auto Fire Alarm,01/20/2014 09:49:52 AM,47.617882,-122.302573,POINT (-122.302573 47.617882),F140007361
94 Bay St,Automatic Medical Alarm,01/20/2014 09:51:33 AM,47.618412,-122.355206,POINT (-122.355206 47.618412),F140007362
3616 Greenwood Av N,Medic Response,01/20/2014 09:55:15 AM,47.652559,-122.355493,POINT (-122.355493 47.652559),F140007363
1650 Aurora Av N,Aid Response,01/20/2014 10:05:39 AM,47.633811,-122.343406,POINT (-122.343406 47.633811),F140007366
S Jackson St / 3rd Av S,Aid Response,01/20/2014 10:10:41 AM,47.599199,-122.330276,POINT (-122.330276 47.599199),F140007367
401 N 130th St,Medic Response,01/20/2014 10:24:36 AM,47.723231,-122.354173,POINT (-122.354173 47.723231),F140007369
2811 Prosch Av W,Aid Response,01/20/2014 10:25:37 AM,47.644963,-122.37356,POINT (-122.37356 47.644963),F140007370
1811 Eastlake Av,Aid Response,01/20/2014 10:33:15 AM,47.618002,-122.329183,POINT (-122.329183 47.618002),F140007371
8312 46th Av S,Aid Response,01/20/2014 10:36:00 AM,47.528912,-122.274475,POINT (-122.274475 47.528912),F140007372
9499 SAND POINT WAY NE,Aid Response,01/20/2014 10:47:26 AM,47.697359,-122.277622,POINT (-122.277622 47.697359),F140007373
2827 S Raymond St,Aid Response,01/20/2014 10:51:17 AM,47.5481,-122.296582,POINT (-122.296582 47.5481),F140007374
2121 26th Av S,Water Job Minor,01/20/2014 10:53:09 AM,47.584234,-122.299024,POINT (-122.299024 47.584234),F140007375
1616 N 46th St,Medic Response,01/20/2014 10:53:27 AM,47.662126,-122.338911,POINT (-122.338911 47.662126),F140007376
500 Ne Northgate Way,Auto Fire Alarm,01/20/2014 10:59:12 AM,47.708594,-122.323275,POINT (-122.323275 47.708594),F140007377
1902 2nd Av,Aid Response,01/20/2014 11:02:19 AM,47.610972,-122.340465,POINT (-122.340465 47.610972),F140007378
4122 41st Av Sw,Aid Response,01/20/2014 11:15:40 AM,47.566372,-122.38413,POINT (-122.38413 47.566372),F140007379
2827 Nw 74th St,Aid Response,01/20/2014 11:17:54 AM,47.682393,-122.393369,POINT (-122.393369 47.682393),F140007381
9323 45th Av Sw,Aid Response,01/20/2014 11:29:12 AM,47.519692,-122.390712,POINT (-122.390712 47.519692),F140007382
209 2nd Av S,Aid Response,01/20/2014 11:31:47 AM,47.600803,-122.331572,POINT (-122.331572 47.600803),F140007383
6940 37th Av S,Aid Response,01/20/2014 11:33:58 AM,47.540318,-122.286124,POINT (-122.286124 47.540318),F140007384
Ne 130th St / Lake City Way Ne,Aid Response,01/20/2014 11:45:03 AM,47.722899,-122.293194,POINT (-122.293194 47.722899),F140007385
5th Av / Pine St,Aid Response,01/20/2014 11:44:09 AM,47.611672,-122.336484,POINT (-122.336484 47.611672),F140007386
1005 Terrace St,Aid Response,01/20/2014 11:58:18 AM,47.604615,-122.32228,POINT (-122.32228 47.604615),F140007387
3rd Av / Union St,Dumpster Fire,01/20/2014 12:05:06 PM,47.608756,-122.336885,POINT (-122.336885 47.608756),F140007388
Walnut Av Sw / Sw Admiral Way,Motor Vehicle Accident,01/20/2014 12:11:18 PM,47.58117,-122.383264,POINT (-122.383264 47.58117),F140007389
2010 S Jackson St,Rescue Elevator,01/20/2014 12:12:13 PM,47.599258,-122.305807,POINT (-122.305807 47.599258),F140007390
11555 17th Av Ne,Medic Response,01/20/2014 12:12:08 PM,47.712622,-122.309767,POINT (-122.309767 47.712622),F140007391
517 3rd Av,Medic Response,01/20/2014 12:16:28 PM,47.602172,-122.330863,POINT (-122.330863 47.602172),F140007392
85 Pike St,Medic Response,01/20/2014 12:27:43 PM,47.608584,-122.340581,POINT (-122.340581 47.608584),F140007395
1753 Nw 56th St,Aid Response,01/20/2014 12:34:15 PM,47.669446,-122.37945,POINT (-122.37945 47.669446),F140007396
315 M L King Jr Way E,Automatic Medical Alarm,01/20/2014 12:37:46 PM,47.621529,-122.296106,POINT (-122.296106 47.621529),F140007397
2743 Sw Macarthur Ln,Aid Response,01/20/2014 12:40:24 PM,47.550322,-122.369436,POINT (-122.369436 47.550322),F140007398
Nw 62nd St / 22nd Av Nw,Aid Response,01/20/2014 12:45:00 PM,47.673829,-122.384741,POINT (-122.384741 47.673829),F140007399
500 5th Av,Aid Response,01/20/2014 12:49:44 PM,47.602985,-122.328535,POINT (-122.328535 47.602985),F140007401
2455 32nd Av W,Aid Response,01/20/2014 12:52:12 PM,47.640078,-122.39833,POINT (-122.39833 47.640078),F140007402
7915 M L King Jr Way S,Medic Response,01/20/2014 12:55:56 PM,47.531065,-122.280783,POINT (-122.280783 47.531065),F140007403
6414 57th Av Ne,Medic Response,01/20/2014 12:56:34 PM,47.675445,-122.267933,POINT (-122.267933 47.675445),F140007404
105 5th Av S,1RED 1 Unit,01/20/2014 01:18:58 PM,47.601643,-122.327656,POINT (-122.327656 47.601643),F140007409
22ND AV NW / NW MARKET ST,Aid Response,01/20/2014 01:20:28 PM,47.668678,-122.384746,POINT (-122.384746 47.668678),F140007410
8900 Aurora Av N,Aid Response,01/20/2014 01:26:56 PM,47.693461,-122.344556,POINT (-122.344556 47.693461),F140007412
2130 N 52nd St,Aid Response,01/20/2014 01:30:52 PM,47.666493,-122.333378,POINT (-122.333378 47.666493),F140007413
1220 Ne 143rd St,Auto Fire Alarm,01/20/2014 01:37:08 PM,47.732149,-122.315237,POINT (-122.315237 47.732149),F140007414
1550 N 115th St,Rescue Automobile,01/20/2014 01:42:17 PM,47.712305,-122.339596,POINT (-122.339596 47.712305),F140007416
3512 Albion Pl N,Aid Response,01/20/2014 01:57:43 PM,47.649847,-122.344754,POINT (-122.344754 47.649847),F140007418
4215 Rainier Av S,Aid Response,01/20/2014 02:02:51 PM,47.565238,-122.288499,POINT (-122.288499 47.565238),F140007420
2331 42nd Av Sw,Quick Dispatch Medic,01/20/2014 02:05:13 PM,47.582805,-122.385109,POINT (-122.385109 47.582805),F140007422
Phinney Av N / N 36th St,"Medic Response, 6 per Rule",01/20/2014 02:08:18 PM,47.652246,-122.354475,POINT (-122.354475 47.652246),F140007424
9250 11th Av Sw,"Hang-Up, Aid",01/20/2014 02:08:22 PM,47.520532,-122.349261,POINT (-122.349261 47.520532),F140007425
10127 Cornell Av S,Medic Response,01/20/2014 02:10:29 PM,47.510109,-122.245052,POINT (-122.245052 47.510109),F140007428
10331 Fischer Pl Ne,Medic Response,01/20/2014 02:22:15 PM,47.702324,-122.301603,POINT (-122.301603 47.702324),F140007430
125 16th Av E,Aid Response,01/20/2014 02:25:34 PM,47.618801,-122.311432,POINT (-122.311432 47.618801),F140007431
NB I5 AT SPOKANE,Motor Vehicle Accident Freeway,01/20/2014 02:27:17 PM,47.552107,-122.316869,POINT (-122.316869 47.552107),F140007432
7115 34th Av Nw,Medic Response,01/20/2014 02:30:22 PM,47.680289,-122.401087,POINT (-122.401087 47.680289),F140007434
1500 4th Av,Aid Response,01/20/2014 02:33:58 PM,47.610214,-122.336683,POINT (-122.336683 47.610214),F140007435
2030 3rd Av,Aid Response,01/20/2014 02:35:08 PM,47.612626,-122.341277,POINT (-122.341277 47.612626),F140007436
8819 14th Av S,Aid Response,01/20/2014 02:58:23 PM,47.524577,-122.314942,POINT (-122.314942 47.524577),F140007438
1300 E Pine St,Aid Response,01/20/2014 02:58:34 PM,47.615273,-122.315549,POINT (-122.315549 47.615273),F140007439
4245 8th Av Ne,Medic Response,01/20/2014 02:58:13 PM,47.65839,-122.319787,POINT (-122.319787 47.65839),F140007440
8819 14th Av S,Aid Response,01/20/2014 03:01:06 PM,47.524577,-122.314942,POINT (-122.314942 47.524577),F140007441
1617 Boyer Av E,Automatic Fire Alarm Resd,01/20/2014 03:04:35 PM,47.633929,-122.299518,POINT (-122.299518 47.633929),F140007442
14100 Linden Av N,Aid Response,01/20/2014 03:16:02 PM,47.73104,-122.347764,POINT (-122.347764 47.73104),F140007443
3815 S Othello St,Automatic Medical Alarm,01/20/2014 03:19:11 PM,47.537037,-122.284506,POINT (-122.284506 47.537037),F140007444
925 Alaskan Way,Medic Response,01/20/2014 03:20:36 PM,47.603237,-122.337944,POINT (-122.337944 47.603237),F140007445
300 Pine St,Medic Response,01/20/2014 03:23:54 PM,47.610743,-122.338702,POINT (-122.338702 47.610743),F140007446
900 University St,Aid Response,01/20/2014 03:26:11 PM,47.61055,-122.329318,POINT (-122.329318 47.61055),F140007448
318 2nd Av Et S,Aid Response,01/20/2014 03:28:35 PM,47.600194,-122.330541,POINT (-122.330541 47.600194),F140007449
1501 Nw 56th St,Auto Fire Alarm,01/20/2014 03:29:49 PM,47.669442,-122.376214,POINT (-122.376214 47.669442),F140007450
415 Nw 101st St,Aid Response,01/20/2014 03:32:05 PM,47.702553,-122.361596,POINT (-122.361596 47.702553),F140007451
N 130th St / Aurora Av N,Aid Response,01/20/2014 03:43:34 PM,47.723212,-122.344977,POINT (-122.344977 47.723212),F140007456
Sw Alaska St / 42nd Av Sw,Medic Response,01/20/2014 03:47:45 PM,47.561101,-122.385457,POINT (-122.385457 47.561101),F140007459
1526 N 39th St,Trans to AMR,01/20/2014 03:45:56 PM,47.654332,-122.339216,POINT (-122.339216 47.654332),F140007460
925 Alaskan Way,Aid Response,01/20/2014 03:58:11 PM,47.603237,-122.337944,POINT (-122.337944 47.603237),F140007461
1605 E Olive St,Aid Response,01/20/2014 04:05:19 PM,47.616446,-122.311389,POINT (-122.311389 47.616446),F140007462
7125 Fauntleroy Way Sw,Medic Response,01/20/2014 04:17:00 PM,47.539419,-122.390816,POINT (-122.390816 47.539419),F140007463
900 University St,Aid Response,01/20/2014 04:19:54 PM,47.61055,-122.329318,POINT (-122.329318 47.61055),F140007465
12546 33rd Av Ne,Medic Response,01/20/2014 04:20:34 PM,47.719433,-122.29273,POINT (-122.29273 47.719433),F140007466
4026 Ne 55th St,Rescue Elevator,01/20/2014 04:22:26 PM,47.668509,-122.284405,POINT (-122.284405 47.668509),F140007467
Broadway / E Denny Way,"Hang-Up, Aid",01/20/2014 04:23:40 PM,47.61874,-122.320854,POINT (-122.320854 47.61874),F140007468
204 3rd Av S,Aid Response,01/20/2014 04:25:14 PM,47.600843,-122.330271,POINT (-122.330271 47.600843),F140007469
1519 Magnolia Blvd W,Automatic Fire Alarm Resd,01/20/2014 04:26:09 PM,47.635551,-122.399772,POINT (-122.399772 47.635551),F140007470
Western Av / Virginia St,Medic Response,01/20/2014 04:26:12 PM,47.610321,-122.343637,POINT (-122.343637 47.610321),F140007471
WESTLAKE AV N / BROAD ST,Aid Response,01/20/2014 04:30:51 PM,47.625796,-122.338635,POINT (-122.338635 47.625796),F140007474
3801 Brooklyn Av Ne,Trans to AMR,01/20/2014 04:32:06 PM,47.653599,-122.314489,POINT (-122.314489 47.653599),F140007475
12546 33rd Av Ne,Aid Response,01/20/2014 04:38:01 PM,47.719433,-122.29273,POINT (-122.29273 47.719433),F140007476
303 S Jackson St,Aid Response,01/20/2014 04:39:35 PM,47.599199,-122.33005,POINT (-122.33005 47.599199),F140007477
6545 Ravenna Av Ne,Aid Response,01/20/2014 04:48:54 PM,47.676048,-122.30382,POINT (-122.30382 47.676048),F140007478
4th Av S / Seattle Blvd S,Fuel Spill,01/20/2014 04:51:50 PM,47.596486,-122.329046,POINT (-122.329046 47.596486),F140007479
2811 Prosch Av W,Aid Response,01/20/2014 05:04:15 PM,47.644963,-122.37356,POINT (-122.37356 47.644963),F140007481
4536 33rd Av S,Aid Response,01/20/2014 05:04:57 PM,47.562049,-122.290992,POINT (-122.290992 47.562049),F140007482
11 W Aloha St,Aid Response,01/20/2014 05:09:01 PM,47.627192,-122.356823,POINT (-122.356823 47.627192),F140007483
505 Ne 70th St,Medic Response,01/20/2014 05:13:57 PM,47.679461,-122.322756,POINT (-122.322756 47.679461),F140007486
311 Terry Av N,Aid Response,01/20/2014 05:21:25 PM,47.620988,-122.33716,POINT (-122.33716 47.620988),F140007489
402 S Dawson St,Medic Response,01/20/2014 05:32:09 PM,47.555636,-122.329508,POINT (-122.329508 47.555636),F140007491
1115 Nw Market St,Medic Response,01/20/2014 05:39:58 PM,47.668662,-122.370893,POINT (-122.370893 47.668662),F140007492
1st Av / Broad St,"Medic Response, 6 per Rule",01/20/2014 05:46:21 PM,47.616918,-122.352507,POINT (-122.352507 47.616918),F140007494
400 W GARFIELD ST,Aid Response,01/20/2014 05:47:54 PM,47.633529,-122.36235,POINT (-122.36235 47.633529),F140007498
17th Av Nw / Nw Market St,Aid Response,01/20/2014 05:58:49 PM,47.668671,-122.378884,POINT (-122.378884 47.668671),F140007501
32nd Av S / S Lucile St,Car Fire,01/20/2014 06:18:55 PM,47.552501,-122.291557,POINT (-122.291557 47.552501),F140007503
805 4th Av N,Medic Response,01/20/2014 06:28:16 PM,47.626322,-122.348863,POINT (-122.348863 47.626322),F140007504
E Pine St / Broadway,Medic Response,01/20/2014 06:32:29 PM,47.615235,-122.320799,POINT (-122.320799 47.615235),F140007505
3213 S Kenyon St,Medic Response,01/20/2014 06:32:57 PM,47.531697,-122.2907,POINT (-122.2907 47.531697),F140007506
748 N 92nd St,Aid Response,01/20/2014 06:38:07 PM,47.695648,-122.349319,POINT (-122.349319 47.695648),F140007508
8018 17th Av Ne,Automatic Fire Alarm Resd,01/20/2014 06:45:38 PM,47.686833,-122.310004,POINT (-122.310004 47.686833),F140007509
1st Av S / S Spokane St,Car Fire,01/20/2014 06:46:23 PM,47.571393,-122.334194,POINT (-122.334194 47.571393),F140007510
