PdId,IncidntNum,Incident Code,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,location,SF Find Neighborhoods 2 2,Current Police Districts 2 2,Current Supervisor Districts 2 2,Analysis Neighborhoods 2 2,DELETE - Fire Prevention Districts 2 2,DELETE - Police Districts 2 2,DELETE - Supervisor Districts 2 2,DELETE - Zip Codes 2 2,DELETE - Neighborhoods 2 2,DELETE - 2017 Fix It Zones 2 2,Civic Center Harm Reduction Project Boundary 2 2,Fix It Zones as of 2017-11-06  2 2,DELETE - HSOC Zones 2 2,Fix It Zones as of 2018-02-07 2 2,"CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2",Central Market/Tenderloin Boundary 2 2,Central Market/Tenderloin Boundary Polygon - Updated 2 2,HSOC Zones as of 2018-06-05 2 2,OWED Public Spaces 2 2,Neighborhoods 2
12019321071000,120193210,71000,NON-CRIMINAL,LOST PROPERTY,Monday,03/05/2012,15:49,TENDERLOIN,NONE,200 Block of OFARRELL ST,-122.408496298209,37.786296190453,POINT (-122.40849629820902 37.786296190453),19,5,3,36,14,10,10,28852,36,,,,,,5,2,1,1,,,19
9017744328150,090177443,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,02/18/2009,07:00,MISSION,NONE,3400 Block of 22ND ST,-122.424037711739,37.7550652480152,POINT (-122.424037711739 37.7550652480152),52,3,5,20,2,4,5,28859,19,,,,,,,1,,,,,52
5015557006243,050155570,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,02/08/2005,00:01,SOUTHERN,NONE,10TH ST / MISSION ST,-122.415911198877,37.775272150115,POINT (-122.41591119887698 37.775272150115),32,1,10,34,8,2,9,28853,34,,1,,1,,7,2,1,1,1,,32
5134857807021,051348578,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,11/20/2005,18:00,SOUTHERN,NONE,200 Block of 7TH ST,-122.40864873517,37.7773110274033,POINT (-122.40864873517002 37.7773110274033),32,1,10,34,8,2,9,28853,34,24,1,6,1,6,,2,,,1,,32
10082665709029,100826657,09029,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,08/31/2010,17:00,MISSION,NONE,500 Block of CASTRO ST,-122.434856780211,37.7600777053137,POINT (-122.434856780211 37.7600777053137),38,3,5,5,2,4,5,28862,3,1,,1,,,9,1,,,5,,38
14601129671000,146011296,71000,NON-CRIMINAL,LOST PROPERTY,Tuesday,12/31/2013,09:35,NORTHERN,NONE,VANNESS AV / GOLDEN GATE AV,-122.420439512717,37.7810308461783,POINT (-122.420439512717 37.7810308461783),21,4,10,36,7,9,9,28852,36,,1,,1,,8,2,1,1,1,,21
3136459404134,031364594,04134,ASSAULT,BATTERY,Sunday,06/01/2003,16:00,TARAVAL,NONE,2300 Block of 19TH AV,-122.475834301218,37.743962321829,POINT (-122.475834301218 37.743962321829),40,10,7,35,1,8,3,29491,35,,,,,,,1,,,,,40
11088403706303,110884037,06303,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,11/01/2011,07:00,CENTRAL,NONE,200 Block of FRANCISCO ST,-122.409820680645,37.8050816627849,POINT (-122.40982068064501 37.8050816627849),106,6,3,23,3,1,10,308,23,,,,,,,2,,,,,106
7079444312100,070794443,12100,WEAPON LAWS,POSS OF LOADED FIREARM,Monday,08/06/2007,00:30,TENDERLOIN,"ARREST, BOOKED",300 Block of OFARRELL ST,-122.410509258795,37.7860432222992,POINT (-122.41050925879502 37.7860432222992),20,5,10,36,14,10,9,28852,36,,,,,,6,2,1,1,,,20
7109891306243,071098913,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,10/25/2007,19:00,RICHMOND,NONE,FULTON ST / 31ST AV,-122.490617013952,37.7722762740938,POINT (-122.490617013952 37.7722762740938),9,8,4,29,11,6,2,55,26,,,,,,,1,,,,,9
12043176909016,120431769,09016,FORGERY/COUNTERFEITING,"CHECKS OR LEGAL INSTRUMENTS, UTTERING FORGED",Thursday,05/31/2012,13:45,NORTHERN,NONE,1300 Block of LAGUNA ST,-122.427749887673,37.783446475399,POINT (-122.42774988767302 37.783446475399),97,4,11,39,7,9,11,29490,41,8,,9,,9,,2,,,,,97
12616868506374,126168685,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/26/2012,21:00,PARK,NONE,1700 Block of PAGE ST,-122.449614539017,37.7706772890587,POINT (-122.44961453901702 37.7706772890587),25,7,11,3,15,5,11,29492,9,22,,24,,25,,1,,,,,25
10611604671000,106116046,71000,NON-CRIMINAL,LOST PROPERTY,Thursday,09/16/2010,09:30,SOUTHERN,NONE,MARKET ST / DRUMM ST,-122.396305356237,37.7932572003309,POINT (-122.396305356237 37.7932572003309),108,6,3,8,4,2,10,28855,6,,,,,,,2,,,,35,108
5021182171000,050211821,71000,NON-CRIMINAL,LOST PROPERTY,Wednesday,02/23/2005,17:20,TENDERLOIN,NONE,0 Block of MASON ST,-122.409268441444,37.7837998723601,POINT (-122.409268441444 37.7837998723601),20,5,10,36,14,10,9,28852,36,17,1,18,,18,6,2,1,1,,,20
8026541216625,080265412,16625,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Wednesday,03/12/2008,19:05,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,POINT (-122.41965834370998 37.7642205603745),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,,53
3036309427065,030363094,27065,FRAUD,FALSE ID TO PEACE OFFICER,Friday,03/28/2003,00:47,NORTHERN,"ARREST, BOOKED",800 Block of OFARRELL ST,-122.418729600557,37.785007503993,POINT (-122.418729600557 37.785007503993),20,5,10,36,7,9,9,28858,36,,,,,,,2,1,1,,,20
9012390730080,090123907,30080,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Tuesday,02/03/2009,14:00,CENTRAL,NONE,GREENWICH ST / GRANT AV,-122.407959054518,37.8025048039442,POINT (-122.407959054518 37.8025048039442),106,6,3,23,3,1,10,308,23,,,,,23,,1,,,,,106
13039955516720,130399555,16720,DRUG/NARCOTIC,FORGE OR ALTER PRESCRIPTION,Wednesday,05/15/2013,14:46,SOUTHERN,NONE,700 Block of MISSION ST,-122.403070000847,37.7852686309087,POINT (-122.403070000847 37.7852686309087),32,1,10,8,12,2,9,28853,6,,,,,,4,1,,,,,32
3137844807021,031378448,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,11/24/2003,16:15,BAYVIEW,NONE,SAN BRUNO AV / BACON ST,-122.403595293523,37.7276340992826,POINT (-122.403595293523 37.7276340992826),91,2,2,25,10,3,7,309,28,,,,,,,2,,,,,91
8601887128165,086018871,28165,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Wednesday,03/12/2008,15:45,TARAVAL,NONE,2100 Block of 33RD AV,-122.491084706664,37.7470294194429,POINT (-122.49108470666401 37.7470294194429),40,10,7,35,1,8,3,29491,35,,,,,,,1,,,,,40
7071271816710,070712718,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,07/15/2007,11:46,NORTHERN,"ARREST, BOOKED",1900 Block of VANNESS AV,-122.422790982118,37.7935231997019,POINT (-122.42279098211802 37.7935231997019),105,4,3,32,13,9,10,28858,32,,,,,,,1,,,,,105
4080531507021,040805315,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/14/2004,21:30,INGLESIDE,NONE,CASTRO ST / 29TH ST,-122.433320200795,37.7432965769989,POINT (-122.433320200795 37.7432965769989),84,9,5,22,2,7,5,63,22,,,,,,,1,,,,,84
8056222464070,080562224,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,05/29/2008,06:10,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,POINT (-122.40653911514798 37.7564864109309),54,3,9,20,10,4,8,28859,19,23,,10,3,10,,2,,,3,,54
10032219405072,100322194,05072,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Tuesday,04/06/2010,18:00,NORTHERN,NONE,2500 Block of POLK ST,-122.422689341228,37.8001591449911,POINT (-122.422689341228 37.8001591449911),107,4,6,32,13,9,1,28858,32,,,,,,,1,,,,,107
13040082306364,130400823,06364,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Wednesday,05/15/2013,10:55,TARAVAL,NONE,3200 Block of 20TH AV,-122.475647460786,37.7285280627465,POINT (-122.47564746078602 37.7285280627465),41,10,8,16,1,8,4,64,14,,,,,,,2,,,,,41
4012010771000,040120107,71000,NON-CRIMINAL,LOST PROPERTY,Thursday,01/29/2004,13:00,MISSION,NONE,16TH ST / MISSION ST,-122.419671780303,37.7650501214714,POINT (-122.419671780303 37.7650501214714),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,50,53
6007164316030,060071643,16030,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Thursday,01/19/2006,14:27,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411071423064,37.7817511307229,POINT (-122.411071423064 37.7817511307229),20,5,10,36,14,2,9,28852,36,17,1,18,1,18,6,2,1,1,1,35,20
11040042309029,110400423,09029,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,12/01/2010,00:01,NORTHERN,NONE,2100 Block of FILBERT ST,-122.434861756172,37.798069360826,POINT (-122.434861756172 37.798069360826),15,4,6,13,13,9,1,57,17,,,,,,,1,,,,,15
10005001630200,100050016,30200,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Friday,01/15/2010,20:43,MISSION,"ARREST, CITED",14TH ST / SOUTH VAN NESS AV,-122.417803355796,37.7684043083075,POINT (-122.41780335579598 37.7684043083075),53,3,2,20,8,4,7,28853,19,12,1,14,3,14,,2,,,3,,53
9131803606244,091318036,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/28/2009,10:15,CENTRAL,NONE,BAY ST / LEAVENWORTH ST,-122.418533972367,37.8049977350153,POINT (-122.418533972367 37.8049977350153),107,6,6,32,5,1,1,308,32,,,,,,,1,,,,,107
6080329205053,060803292,05053,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,07/29/2006,19:15,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.405359371753,37.7859774761625,POINT (-122.405359371753 37.7859774761625),32,5,10,8,12,2,9,28853,6,,,,,,4,1,,,,35,32
7120260316710,071202603,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,11/24/2007,07:58,MISSION,"ARREST, CITED",500 Block of SOUTH VAN NESS AV,-122.41747701285,37.764357751686,POINT (-122.41747701284999 37.764357751686),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,,53
5088274504134,050882745,04134,ASSAULT,BATTERY,Sunday,08/07/2005,15:01,TENDERLOIN,"ARREST, BOOKED",200 Block of EDDY ST,-122.411800134753,37.7840890366868,POINT (-122.411800134753 37.7840890366868),20,5,10,36,14,10,9,28852,36,17,1,18,,18,6,2,1,1,,,20
12082900116660,120829001,16660,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Monday,10/15/2012,16:22,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411071423064,37.7817511307229,POINT (-122.411071423064 37.7817511307229),20,5,10,36,14,2,9,28852,36,17,1,18,1,18,6,2,1,1,1,35,20
10013168806154,100131688,06154,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,02/09/2010,01:00,TARAVAL,NONE,1400 Block of NORIEGA ST,-122.47916556857,37.7541765870499,POINT (-122.47916556857 37.7541765870499),39,10,7,35,1,8,3,56,35,,,25,,,,1,,,,,39
3076384207020,030763842,07020,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,06/24/2003,14:00,INGLESIDE,NONE,100 Block of NEWTON ST,-122.438241191749,37.712627116682,POINT (-122.43824119174901 37.712627116682),58,9,1,7,9,7,6,28861,5,,,,,,,2,,,,,58
13035768816710,130357688,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,05/01/2013,22:02,NORTHERN,"ARREST, CITED",600 Block of POLK ST,-122.419020964349,37.782652976077,POINT (-122.419020964349 37.782652976077),20,4,10,36,7,9,9,28852,36,,1,,,,,2,1,1,,,20
13103518272000,131035182,72000,NON-CRIMINAL,FOUND PROPERTY,Sunday,12/08/2013,21:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
5008643607021,050086436,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,01/23/2005,01:45,SOUTHERN,NONE,6TH ST / TEHAMA ST,-122.406629602515,37.7793149979544,POINT (-122.40662960251498 37.7793149979544),32,1,10,34,14,2,9,28853,34,24,1,6,1,6,7,2,,,1,,32
4056780062050,040567800,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,05/18/2004,09:03,BAYVIEW,"ARREST, BOOKED",4500 Block of 3RD ST,-122.389877486888,37.7367416338184,POINT (-122.38987748688801 37.7367416338184),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
13052762151040,130527621,51040,NON-CRIMINAL,AIDED CASE,Thursday,06/27/2013,13:29,SOUTHERN,NONE,MARY ST / HOWARD ST,-122.405721454567,37.7808789360214,POINT (-122.405721454567 37.7808789360214),32,1,10,34,14,2,9,28853,34,,1,,,,7,2,1,1,,,32
11063162805153,110631628,05153,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,08/07/2011,18:25,CENTRAL,NONE,400 Block of MASON ST,-122.409925328419,37.7877640990096,POINT (-122.40992532841902 37.7877640990096),19,6,3,36,5,1,10,28852,36,,,,,,5,2,,,,,19
10108281205151,101082812,05151,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,11/21/2010,21:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
11087526804138,110875268,04138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,10/20/2011,09:00,TARAVAL,NONE,2300 Block of 22ND AV,-122.478899728643,37.7438271928355,POINT (-122.478899728643 37.7438271928355),40,10,7,35,1,8,3,29491,35,,,25,,24,,1,,,,,40
10081290764070,100812907,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,09/02/2010,18:00,MISSION,NONE,3100 Block of 26TH ST,-122.412961239353,37.7492981058755,POINT (-122.412961239353 37.7492981058755),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
4079231405153,040792314,05153,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Wednesday,07/07/2004,17:30,CENTRAL,NONE,400 Block of PACIFIC AV,-122.402492067615,37.797502719962,POINT (-122.402492067615 37.797502719962),106,6,3,23,3,1,10,308,23,,,,,,,2,,,,,106
8085785904134,080857859,04134,ASSAULT,BATTERY,Thursday,08/14/2008,19:50,PARK,NONE,300 Block of LAGUNAHONDA BL,-122.458680189782,37.7481554692332,POINT (-122.458680189782 37.7481554692332),49,7,8,38,1,5,4,63,38,,,,,,,1,,,,,49
12057430306304,120574303,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,07/20/2012,20:30,MISSION,NONE,3300 Block of 18TH ST,-122.417742204595,37.7618784316623,POINT (-122.417742204595 37.7618784316623),53,3,2,20,2,4,7,28859,19,13,,15,3,15,,2,,,3,,53
7081065707020,070810657,07020,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,07/26/2007,06:00,INGLESIDE,NONE,1800 Block of CHURCH ST,-122.42679961735,37.7408779454292,POINT (-122.42679961735 37.7408779454292),59,9,5,10,2,7,5,63,7,,,,,,,1,,,,,59
12620412606244,126204126,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/24/2012,18:00,RICHMOND,NONE,3800 Block of CLAY ST,-122.456265355974,37.7879659552272,POINT (-122.456265355974 37.7879659552272),10,8,6,31,11,6,1,54,31,,,,,,,1,,,,,10
4043465716621,040434657,16621,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,04/16/2004,09:30,TENDERLOIN,"ARREST, BOOKED",100 Block of JONES ST,-122.412249767634,37.782556330202,POINT (-122.41224976763401 37.782556330202006),20,5,10,36,14,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,20
11089631103014,110896311,03014,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,11/06/2011,10:15,NORTHERN,NONE,2200 Block of CHESTNUT ST,-122.439917841054,37.800406453512,POINT (-122.439917841054 37.800406453512),17,4,6,13,13,9,1,57,17,19,,21,,21,,1,,,,,17
7067502571000,070675025,71000,NON-CRIMINAL,LOST PROPERTY,Sunday,06/03/2007,00:01,MISSION,NONE,17TH ST / CAPP ST,-122.418486296575,37.7634954373144,POINT (-122.41848629657501 37.7634954373144),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,,53
3123296306362,031232963,06362,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,10/20/2003,13:00,SOUTHERN,"ARREST, CITED",400 Block of 10TH ST,-122.410541166987,37.7709130566165,POINT (-122.410541166987 37.7709130566165),32,1,10,34,8,2,9,28853,34,,,,,,,2,,,,,32
6138145506240,061381455,06240,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,12/30/2006,10:37,PARK,"ARREST, CITED",100 Block of ANZAVISTA AV,-122.443681910872,37.7796138196454,POINT (-122.443681910872 37.7796138196454),13,7,6,18,15,5,1,29490,16,,,,,,,1,,,,,13
13613487006244,136134870,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/01/2013,23:30,SOUTHERN,NONE,HARRISON ST / HAWTHORNE ST,-122.396265814237,37.7834404321177,POINT (-122.396265814237 37.7834404321177),32,1,10,8,6,2,9,28856,6,,,,,,4,1,,,,,32
11041896565016,110418965,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,05/24/2011,12:30,BAYVIEW,"ARREST, CITED",LOOMIS ST / WATERLOO ST,-122.405571518534,37.7391557257388,POINT (-122.405571518534 37.7391557257388),82,2,9,1,10,3,8,58,1,,,,,,,1,,,,,82
4038502227170,040385022,27170,OTHER OFFENSES,RESISTING ARREST,Sunday,04/04/2004,03:00,MISSION,"ARREST, BOOKED",19TH ST / CAPP ST,-122.418120086498,37.7603012340443,POINT (-122.41812008649799 37.760301234044306),53,3,2,20,2,4,7,28859,19,13,,15,3,15,,2,,,3,,53
13602063328150,136020633,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/25/2013,17:00,PARK,NONE,1300 Block of PIERCE ST,-122.435976420716,37.7823978123969,POINT (-122.435976420716 37.7823978123969),97,4,11,39,15,5,11,29490,41,,,,,,,2,,,,,97
10093143806234,100931438,06234,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Thursday,10/07/2010,01:22,BAYVIEW,COMPLAINANT REFUSES TO PROSECUTE,1000 Block of ILLINOIS ST,-122.38737055656,37.7592673466488,POINT (-122.38737055656 37.7592673466488),56,2,9,26,10,3,8,28856,29,20,,22,,22,,1,,,,,56
12005888007021,120058880,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/21/2012,16:00,BAYVIEW,NONE,2100 Block of JERROLD AV,-122.39950033566,37.7445902964189,POINT (-122.39950033566 37.7445902964189),85,2,9,1,10,3,8,58,1,,,,,,,1,,,,,85
8069272465015,080692724,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,07/02/2008,18:59,PARK,"ARREST, CITED",FULTON ST / PIERCE ST,-122.434865853498,37.7772809749441,POINT (-122.434865853498 37.7772809749441),23,4,11,39,15,5,11,29492,41,,,,,,,1,,,,,23
10113920316620,101139203,16620,DRUG/NARCOTIC,POSSESSION OF COCAINE,Saturday,12/11/2010,02:25,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,POINT (-122.40648197274301 37.7827317884887),32,1,10,34,14,2,9,28853,34,,1,,,,,2,1,1,,,32
9076740863010,090767408,63010,WARRANTS,WARRANT ARREST,Tuesday,07/28/2009,19:31,MISSION,"ARREST, BOOKED",16TH ST / JULIAN AV,-122.420901749456,37.7649778918035,POINT (-122.42090174945601 37.7649778918035),53,3,2,20,8,4,7,28859,19,,,,3,,,2,,,3,,53
8115591764080,081155917,64080,SUSPICIOUS OCC,SUSPICIOUS PERSON,Tuesday,10/28/2008,18:30,MISSION,NONE,2600 Block of MISSION ST,-122.418738265772,37.7546172382083,POINT (-122.418738265772 37.7546172382083),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
11071784265016,110717842,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,09/07/2011,02:10,CENTRAL,"ARREST, CITED",SUTTER ST / GRANT AV,-122.405402610955,37.7896302266935,POINT (-122.405402610955 37.7896302266935),19,6,3,8,5,1,10,28857,6,10,,12,,12,5,2,,,,,19
6115342006242,061153420,06242,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,10/28/2006,17:00,CENTRAL,NONE,MASON ST / BUSH ST,-122.410436716211,37.7899498165885,POINT (-122.41043671621101 37.7899498165885),50,6,3,21,5,1,10,28857,21,,,,,,,2,,,,,50
7009319806222,070093198,06222,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,01/26/2007,09:50,SOUTHERN,"ARREST, CITED",300 Block of 7TH ST,-122.406841835314,37.7758712904252,POINT (-122.40684183531401 37.7758712904252),32,1,10,34,8,2,9,28853,34,24,,6,,6,,2,,,,,32
6070654906244,060706549,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,07/01/2006,21:00,SOUTHERN,NONE,9TH ST / FOLSOM ST,-122.411612378034,37.7737679567236,POINT (-122.411612378034 37.7737679567236),32,1,10,34,8,2,9,28853,34,,1,,1,,,2,,,1,,32
13022933826170,130229338,26170,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,03/19/2013,20:19,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,POINT (-122.41402982172701 37.7823291237659),20,5,10,36,7,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,20
3115109007021,031151090,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,09/29/2003,18:00,INGLESIDE,NONE,0 Block of AVALON AV,-122.432143001491,37.7274269343473,POINT (-122.43214300149101 37.7274269343473),90,9,1,7,9,7,6,28861,5,,,,,4,,2,,,,,90
5035080507021,050350805,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,03/29/2005,21:00,RICHMOND,NONE,200 Block of 30TH AV,-122.490459997892,37.7839919174922,POINT (-122.490459997892 37.7839919174922),1,8,6,33,11,6,1,55,33,,,,,,,1,,,,,1
10062280305153,100622803,05153,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Tuesday,06/29/2010,19:00,NORTHERN,NONE,2000 Block of VANNESS AV,-122.423310664521,37.7943634859292,POINT (-122.423310664521 37.7943634859292),102,4,6,30,13,9,1,28858,27,,,,,,,1,,,,,102
9034690565016,090346905,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/03/2009,00:15,TENDERLOIN,"ARREST, CITED",TAYLOR ST / TURK ST,-122.410768766343,37.7832145190013,POINT (-122.410768766343 37.7832145190013),20,5,10,36,14,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,20
8106379603011,081063796,03011,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,10/06/2008,05:10,CENTRAL,NONE,FRONT ST / JACKSON ST,-122.399511080612,37.7969248971287,POINT (-122.39951108061199 37.7969248971287),77,6,3,8,3,1,10,28860,6,,,,,,,1,,,,,77
4003339015200,040033390,15200,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,01/09/2004,12:30,BAYVIEW,NONE,0 Block of WILLIAMS AV,-122.394697591949,37.7296135188619,POINT (-122.394697591949 37.7296135188619),87,2,9,1,10,3,8,58,1,,,,,,,2,,,,,87
12051797704013,120517977,04013,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,07/01/2012,00:15,NORTHERN,NONE,PIXLEY ST / FILLMORE ST,-122.435775002745,37.7984860019922,POINT (-122.435775002745 37.7984860019922),15,4,6,13,13,9,1,57,17,,,,,,,1,,,,,15
3091851406244,030918514,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/03/2003,23:30,NORTHERN,NONE,600 Block of WEBSTER ST,-122.429677599183,37.7762669267975,POINT (-122.42967759918301 37.7762669267975),22,4,11,9,7,9,11,29492,10,,,,,,,1,,,,,22
3056943028160,030569430,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,05/04/2003,07:30,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401560967513,37.7840888680389,POINT (-122.401560967513 37.7840888680389),32,1,10,34,6,2,9,28853,34,,,,,,4,2,,,,,32
13083247004134,130832470,04134,ASSAULT,BATTERY,Tuesday,10/01/2013,00:29,CENTRAL,NONE,500 Block of BROADWAY ST,-122.406460643507,37.7979466732983,POINT (-122.40646064350702 37.7979466732983),106,6,3,23,3,1,10,308,23,21,,23,,23,1,2,,,,,106
5086588219050,050865882,19050,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Wednesday,08/03/2005,10:00,NORTHERN,NONE,1200 Block of EDDY ST,-122.428223303176,37.7818959488603,POINT (-122.42822330317601 37.7818959488603),97,4,11,39,7,9,11,29490,41,,,,,,,2,,,,,97
