standardCode,startPortionTopElevation,networkType,endPortionBuriedDepth,endPortionTopElevation,tubulationID,crossSection,NAME,startPortionBuriedDepth,locationRoad,startPointID,material,elementType,tubulationLength,endPointID
163101,4.87,DL,0.51,4.89,DL4394510013,50 mm?,DL4394510013,0.14,壶江路,DL4394500006,塑料,电力管-PE,36.44,DL4394510011
163101,4.13,DL,0.86,4.34,DL4394500008,850 mmx650 mm,DL4394500008,1.03,壶江路,DL4394500007,,电力管-铸铁,26.6,DL4394510007
163101,4.22,DL,1.02,4.13,DL4394500011,850 mmx650 mm,DL4394500011,0.84,壶江路,DL4394500009,,电力管-铸铁,25.24,DL4394500008
163101,5.2,DL,0.14,4.87,DL4394500038,50 mm?,DL4394500038,0.01,壶江路,DL4394500010,塑料,电力管-PE,50.52,DL4394500006
163101,4.55,DL,0.42,4.87,DL4394500040,150 mm?,DL4394500040,0.44,壶江路,DL4394500011,塑料,电力管-PE,11.67,DL4394500005
163101,4.35,DL,0.62,4.41,DL4394500042,850 mmx650 mm,DL4394500042,0.62,壶江路,DL4394500013,,电力管-铸铁,9.99,DL4394500004
163101,4.26,DL,0.67,4.22,DL4394500012,850 mmx650 mm,DL4394500012,0.67,壶江路,DL4394500014,,电力管-铸铁,24.4,DL4394500009
163101,4.19,DL,0.64,4.03,DL4394500034,850 mmx650 mm,DL4394500034,0.64,壶江路,DL4394500016,,电力管-铸铁,18.2,DL4394500023
163101,4.2,DL,0.25,4.67,DL4394500020,800 mmx400 mm,DL4394500020,0.46,壶江路,DL4394500017,,电力管-铸铁,17,DL4394500042
163101,3.89,DL,1,3.92,DL4394500016,1200 mmx150 mm,DL4394500016,0.75,壶江路,DL4394500018,,电力管-铸铁,16.9,DL4394500042
163101,4.05,DL,0.63,4.3,DL4394500015,850 mmx650 mm,DL4394500015,0.6,壶江路,DL4394500020,,电力管-铸铁,16.94,DL4394500015
163101,4,DL,0.63,3.93,DL4394500030,850 mmx650 mm,DL4394500030,0.62,东湖路,DL4394500022,,电力管-风管,21.07,DL4394500048
163101,3.95,DL,0.62,4.19,DL4394500033,850 mmx650 mm,DL4394500033,0.62,壶江路,DL4394500023,,电力管-铸铁,41.02,DL4394500021
163101,4.89,DL,0.45,4.49,DL4394500023,750 mmx400 mm,DL4394500023,0.2,壶江路,DL4394500025,,电力管-铸铁,30.6,DL4394500041
163101,4.72,DL,0.3,4.6,DL4394500025,600 mmx600 mm,DL4394500025,0.26,壶江路,DL4394500026,,电力管-铸铁,31,DL4394500040
163101,2.76,DL,0.62,3.97,DL4394500046,150?,DL4394500046,1.62,文松路,DL4394500028,,电力管-T 形三通,31,DL4394500027
163101,4.17,DL,0.41,4.03,DL4394500029,750 mmx400 mm,DL4394500029,0.43,壶江路,DL4394500029,,电力管-铸铁,16.3,DL4394500037
163101,4.1,DL,0.42,3.99,DL4394500027,600 mmx600 mm,DL4394500027,0.45,壶江路,DL4394500030,,电力管-铸铁,16.36,DL4394500038
163101,2.86,DL,1.62,2.76,DL4394500047,150?,DL4394500047,1.47,文松路,DL4394500032,,电力管-T 形三通,13,DL4394500028
163101,4.03,DL,1.21,3.06,DL4394500057,750 mmx400 mm,DL4394500057,0.41,壶江路,DL4394500037,,电力管-铸铁,25.02,DL4394500003
163101,3.99,DL,1.21,3.06,DL4394500058,600 mmx600 mm,DL4394500058,0.42,壶江路,DL4394500038,,电力管-铸铁,26.04,DL4394500003
163101,4.6,DL,0.45,4.1,DL4394500026,600 mmx600 mm,DL4394500026,0.3,壶江路,DL4394500040,,电力管-铸铁,42.22,DL4394500030
163101,4.49,DL,0.43,4.17,DL4394500028,750 mmx400 mm,DL4394500028,0.45,壶江路,DL4394500041,,电力管-铸铁,41.74,DL4394500029
163101,4.72,DL,0.22,4.81,DL4394500022,800 mmx400 mm,DL4394500022,0.2,壶江路,DL4394500042,,电力管-铸铁,4.1,DL4394500024
163101,3.99,DL,0.45,4.12,DL4394500051,850 mmx650 mm,DL4394500051,0.57,东湖路,DL4394500048,,电力管-风管,36.6,DL4394500049
163101,4.17,DL,0.29,4.35,DL4394500053,1800 mmx150 mm,DL4394500053,0.4,东湖路,DL4394500049,,电力管-风管,12.7,DL4394500050
163101,3.94,DL,0.6,4.17,DL4394500052,850 mmx650 mm,DL4394500052,0.7,东湖路,DL4394500050,,电力管-风管,64.88,DL4394490082
163101,3.91,DL,0.0,0.0,DL4394510010,700 mmx400 mm,DL4394510010,1.42,壶江路,DL4394510002,,电力管-铸铁,18.5,DL4394510009
163101,4.92,DL,0.34,5.03,DL4394510007,700 mmx400 mm,DL4394510007,0.36,壶江路,DL4394510003,,电力管-铸铁,2.14,DL4394510001
163101,4.51,DL,0.86,4.53,DL4394510003,850 mmx650 mm,DL4394510003,0.81,壶江路,DL4394510004,,电力管-铸铁,20.74,DL4394510006
163101,4.53,DL,0.92,4.49,DL4394510002,850 mmx650 mm,DL4394510002,0.86,壶江路,DL4394510006,,电力管-铸铁,28.51,DL4394510025
163101,4.34,DL,0.82,4.49,DL4394510006,850 mmx650 mm,DL4394510006,0.86,壶江路,DL4394510007,,电力管-铸铁,22.36,DL4394510005
163101,5.05,DL,0.01,4.61,DL4394510015,50 mm?,DL4394510015,0.01,壶江路,DL4394510008,塑料,电力管-PE,52.12,DL4394510031
163101,4.55,DL,0.54,4.8,DL4394510014,700 mmx400 mm,DL4394510014,0.54,壶江路,DL4394510010,,电力管-铸铁,57.8,DL4394510029
163101,4.89,DL,0.01,5.05,DL4394510012,50 mm?,DL4394510012,0.51,壶江路,DL4394510011,塑料,电力管-PE,30.36,DL4394510008
163101,4.38,DL,0.5,4.33,DL4394510019,50 mm?,DL4394510019,0.52,壶江路,DL4394510013,塑料,电力管-PE,1.6,DL4394510015
163101,4.33,DL,0.56,4.34,DL4394510018,50 mm?,DL4394510018,0.56,壶江路,DL4394510014,塑料,电力管-PE,5.96,DL4394510013
163101,4.3,DL,0.74,5.66,DL4394510017,1000 mmx1100 mm,DL4394510017,1.1,壶江路,DL4394510018,,电力管-铸铁,3.78,DL4394510016
163101,4.25,DL,0.9,4.12,DL4394510026,850 mmx650 mm,DL4394510026,0.84,壶江路,DL4394510020,,电力管-铸铁,21.48,DL4394510026
163101,4.39,DL,0.85,4.27,DL4394510030,850 mmx650 mm,DL4394510030,0.93,壶江路,DL4394510022,,电力管-铸铁,29.3,DL4394510027
163101,4.44,DL,0.87,4.49,DL4394510034,850 mmx650 mm,DL4394510034,0.88,壶江路,DL4394510024,,电力管-铸铁,20.47,DL4394510028
163101,4.12,DL,0.92,4.06,DL4394510025,850 mmx650 mm,DL4394510025,0.9,壶江路,DL4394510026,,电力管-铸铁,32.82,DL4394520014
163101,4.27,DL,0.82,4.31,DL4394510029,850 mmx650 mm,DL4394510029,0.85,壶江路,DL4394510027,,电力管-铸铁,28.8,DL4394510021
163101,4.49,DL,0.91,4.44,DL4394510033,850 mmx650 mm,DL4394510033,0.87,壶江路,DL4394510028,,电力管-铸铁,24.4,DL4394510023
163101,4.8,DL,0.56,4.91,DL4394510037,1000 mmx1100 mm,DL4394510037,0.54,壶江路,DL4394510029,,电力管-铸铁,40,DL4394510017
163101,4.61,DL,0.33,5.21,DL4394510038,50 mm?,DL4394510038,0.01,壶江路,DL4394510031,塑料,电力管-PE,24.7,DL4394510030
163101,3.84,DL,1.93,2.9,DL4394520014,1200 mmx400 mm,DL4394520014,0.92,壶江路,DL4394520002,,电力管-铸铁,35.98,DL4394520010
163101,3.97,DL,0.78,3.99,DL4404520020,850 mmx650 mm,DL4404520020,0.8,壶江路,DL4394520003,,电力管-铸铁,18.04,DL4404520013
163101,3.97,DL,1.03,4.13,DL4394520007,850 mmx650 mm,DL4394520007,1.04,壶江路,DL4394520005,,电力管-铸铁,15.12,DL4394520006
163101,3.86,DL,1.04,3.97,DL4394520008,850 mmx650 mm,DL4394520008,1.04,壶江路,DL4394520007,,电力管-铸铁,12.12,DL4394520005
163101,3.71,DL,1.13,3.73,DL4394520011,850 mmx650 mm,DL4394520011,1.12,壶江路,DL4394520009,,电力管-铸铁,13.7,DL4394520008
163101,4.03,DL,0.87,4.1,DL4394520020,750 mmx400 mm,DL4394520020,1,壶江路,DL4394520012,,电力管-铸铁,19.92,DL4394520011
163101,4.08,DL,0.85,4,DL4394520019,850 mmx650 mm,DL4394520019,0.87,壶江路,DL4394520013,,电力管-铸铁,22.5,DL4394520015
163101,4,DL,0.82,3.96,DL4394520018,850 mmx650 mm,DL4394520018,0.85,壶江路,DL4394520015,,电力管-铸铁,26,DL4394520004
163101,3.98,DL,0.82,0.82,DL4394530008,850 mmx550 mm,DL4394530008,0.78,东湖路,DL4394530001,,电力管-风管,48.14,DL4394530002
163101,4.04,DL,0.85,4.27,DL4394530007,850 mmx550 mm,DL4394530007,0.82,东湖路,DL4394530002,,电力管-风管,43.9,DL4394530003
163101,4.27,DL,0.57,4.91,DL4394530006,850 mmx550 mm,DL4394530006,0.85,东湖路,DL4394530003,,电力管-风管,40.09,DL4394530004
163101,5.18,DL,0.22,5.29,DL4394530005,850 mmx550 mm,DL4394530005,0.3,东湖路,DL4394530004,,电力管-风管,34.2,DL4394530005
163101,4.63,DL,0.95,4.24,DL4394530004,850 mmx550 mm,DL4394530004,0.88,东湖路,DL4394530005,,电力管-风管,52.1,DL4394540001
163101,4.51,DL,0.67,4.45,DL4394530001,300 mmx300 mm,DL4394530001,0.6,东湖路,DL4394530006,,电力管-风管,26.56,DL4394530008
163101,4.82,DL,0.6,4.37,DL4394530002,300 mmx300 mm,DL4394530002,0.57,东湖路,DL4394530007,,电力管-风管,67.32,DL4394530009
163101,4.23,DL,0.57,4.18,DL4394530003,300 mmx300 mm,DL4394530003,0.74,东湖路,DL4394530009,,电力管-风管,58.46,DL4384530001
163101,4.24,DL,0.9,4.16,DL4394540004,850 mmx550 mm,DL4394540004,0.95,东湖路,DL4394540001,,电力管-风管,27.99,DL4394540004
163101,4.24,DL,0.6,4.4,DL4394540001,300 mmx300 mm,DL4394540001,0.61,东湖路,DL4394540002,,电力管-风管,46.36,DL4394540006
163101,4.16,DL,0.6,4.34,DL4394540002,300 mmx300 mm,DL4394540002,0.62,东湖路,DL4394540003,,电力管-风管,37.78,DL4394540005
163101,4.16,DL,0.87,4.04,DL4394540003,850 mmx550 mm,DL4394540003,0.9,东湖路,DL4394540004,,电力管-风管,38.87,DL4394540008
163101,4.34,DL,0.6,4.14,DL4394540010,300 mmx300 mm,DL4394540010,0.6,东湖路,DL4394540005,,电力管-风管,45.74,DL4394540012
163101,4.4,DL,0.6,4.51,DL4394540005,300 mmx300 mm,DL4394540005,0.6,东湖路,DL4394540006,,电力管-风管,49.87,DL4394530006
163101,3.97,DL,0.45,4.27,DL4394540009,850 mmx550 mm,DL4394540009,0.86,东湖路,DL4394540007,,电力管-风管,40.35,DL4394540010
163101,4.04,DL,0.86,3.97,DL4394540006,850 mmx550 mm,DL4394540006,0.87,东湖路,DL4394540008,,电力管-风管,19.9,DL4394540007
163101,4.27,DL,0.5,4.4,DL4394540007,850 mmx550 mm,DL4394540007,0.45,东湖路,DL4394540010,,电力管-风管,59.3,DL4394540011
163101,4.16,DL,0.5,4.55,DL4394540008,900 mmx150 mm,DL4394540008,0.56,东湖路,DL4394540010,,电力管-风管,3.62,DL4394540009
163101,4.4,DL,0.78,4.38,DL4394550018,850 mmx550 mm,DL4394550018,0.5,东湖路,DL4394540011,,电力管-风管,53.21,DL4394550011
163101,4.14,DL,0.61,4.24,DL4394540011,300 mmx300 mm,DL4394540011,0.6,东湖路,DL4394540012,,电力管-风管,17.3,DL4394540002
163101,4.44,DL,0.62,4.16,DL4394550001,300 mmx300 mm,DL4394550001,0.65,东湖路,DL4394550001,,电力管-风管,60.7,DL4394540003
163101,4.69,DL,0.65,4.44,DL4394550002,300 mmx300 mm,DL4394550002,0.7,东湖路,DL4394550002,,电力管-风管,28.01,DL4394550001
163101,4.48,DL,0.79,4.51,DL4394550004,300 mmx300 mm,DL4394550004,0.74,东湖路,DL4394550003,,电力管-风管,57.2,DL4394550018
163101,4.87,DL,0.0,4.01,DL4394550010,100 mmx50 mm,DL4394550010,0.21,东湖路,DL4394550005,,电力管-风管,2.45,DL4394550004
163101,4.86,DL,0.21,4.87,DL4394550011,100 mmx50 mm,DL4394550011,0.3,东湖路,DL4394550006,,电力管-风管,1.44,DL4394550005
163101,4.11,DL,0.65,4.52,DL4394550006,300 mmx300 mm,DL4394550006,1.05,东湖路,DL4394550006,,电力管-风管,7.77,DL4394550008
163101,3.86,DL,1.12,3.99,DL4394550012,100 mmx50 mm,DL4394550012,1.3,东湖路,DL4394550006,,电力管-风管,14.94,DL4394550014
163101,4.11,DL,0.48,4.43,DL4394550020,100 mmx50 mm,DL4394550020,1.05,东湖路,DL4394550006,,电力管-风管,38.2,DL4394550019
163101,4.52,DL,0.74,4.48,DL4394550005,300 mmx300 mm,DL4394550005,0.65,东湖路,DL4394550008,,电力管-风管,4.4,DL4394550003
163101,4.38,DL,0.73,4.55,DL4394550017,850 mmx550 mm,DL4394550017,0.78,东湖路,DL4394550011,,电力管-风管,45.55,DL4394550012
163101,4.55,DL,1,4.23,DL4394550016,850 mmx550 mm,DL4394550016,0.73,东湖路,DL4394550012,,电力管-风管,45.7,DL4394550013
163101,4.23,DL,1.04,4.12,DL4394550015,850 mmx550 mm,DL4394550015,1,东湖路,DL4394550013,,电力管-风管,50.8,DL4394550017
163101,3.99,DL,0.91,4.48,DL4394550013,100 mmx50 mm,DL4394550013,1.12,东湖路,DL4394550014,,电力管-风管,5.2,DL4394550010
163101,4.5,DL,0.74,4.64,DL4394550014,100 mmx50 mm,DL4394550014,0.64,东湖路,DL4394550015,,电力管-风管,5.17,DL4394550009
163101,4.21,DL,0.64,4.5,DL4394550009,150 mm?,DL4394550009,0.96,东湖路,DL4394550016,,电力管-圆形风管,9.2,DL4394550015
163101,4.16,DL,0.96,4.21,DL4394550008,150 mm?,DL4394550008,1.01,东湖路,DL4394550017,,电力管-圆形风管,17.5,DL4394550016
163101,4.16,DL,0.92,4.03,DL4394550019,850 mmx550 mm,DL4394550019,1.01,东湖路,DL4394550017,,电力管-风管,29.32,DL4394560006
163101,4.51,DL,0.7,4.69,DL4394550003,300 mmx300 mm,DL4394550003,0.79,东湖路,DL4394550018,,电力管-风管,25.42,DL4394550002
163101,4.43,DL,0.95,3.96,DL4394550021,100 mmx50 mm,DL4394550021,0.48,东湖路,DL4394550019,,电力管-风管,20.28,DL4394560002
163101,3.82,DL,0.95,3.64,DL4404560004,300 mmx300 mm,DL4404560004,0.95,东湖路,DL4394560001,,电力管-风管,101.16,DL4404560016
163101,3.96,DL,0.55,4.27,DL4394560001,100 mmx50 mm,DL4394560001,0.95,东湖路,DL4394560002,,电力管-风管,48.1,DL4394560005
163101,4.69,DL,0.15,4.91,DL4394560002,50 mm?,DL4394560002,0.2,东湖路,DL4394560004,,电力管-圆形风管,2.31,DL4394560003
163101,4.72,DL,0.2,4.69,DL4394560003,50 mm?,DL4394560003,0.1,东湖路,DL4394560005,,电力管-圆形风管,5.29,DL4394560004
163101,3.87,DL,0.95,3.82,DL4394560004,300 mmx300 mm,DL4394560004,0.95,东湖路,DL4394560005,,电力管-风管,4.47,DL4394560001
163101,4.03,DL,0.95,3.98,DL4394560006,850 mmx550 mm,DL4394560006,0.92,东湖路,DL4394560006,,电力管-风管,8.5,DL4394560007
163101,3.98,DL,0.47,4.24,DL4394560005,850 mmx550 mm,DL4394560005,0.95,东湖路,DL4394560007,,电力管-风管,8,DL4394560008
163101,3.98,DL,0.8,3.9,DL4404560018,850 mmx550 mm,DL4404560018,0.73,东湖路,DL4394560008,,电力管-风管,47.6,DL4404560014
163101,4.21,DL,0.73,4.15,DL4404560012,150 mm?,DL4404560012,0.5,东湖路,DL4394560008,,电力管-圆形风管,17.6,DL4404560013
163101,2.73,DL,0.92,2.56,DL4414460002,120x60,DL4414460002,0.81,文松路,DL4404460001,,电力管-半径弯头/T 形三通,32,DL4414460008
163101,1.81,DL,1.87,1.35,DL4404460012,850x1150,DL4404460012,1.75,文松路,DL4404460002,,电力管-半径弯头/T 形三通,39,DL4404460011
163101,0.0,DL,0.0,0.0,DL4404460005,800x1000,DL4404460005,0.0,文松路,DL4404460004,,电力管-半径弯头/T 形三通,12,DL4404460005
163101,0.0,DL,0.0,0.0,DL4404460004,800x1000,DL4404460004,0.0,文松路,DL4404460005,,电力管-半径弯头/T 形三通,13,DL4404460006
163101,1.73,DL,1.75,1.81,DL4404460007,850x1150,DL4404460007,1.75,文松路,DL4404460007,,电力管-半径弯头/T 形三通,19,DL4404460002
163101,0.76,DL,1.82,1.39,DL4404470021,850x1150,DL4404470021,2.38,文松路,DL4404460009,,电力管-半径弯头/T 形三通,38,DL4404470032
163101,1.38,DL,2.38,0.76,DL4404460008,850x1150,DL4404460008,2.02,文松路,DL4404460010,,电力管-半径弯头/T 形三通,25,DL4404460009
163101,0.0,DL,0.0,0.0,DL4404460010,850x1150,DL4404460010,0.0,文松路,DL4404460012,,电力管-半径弯头/T 形三通,3,DL4404460013
163101,2.23,DL,0.38,2.47,DL4404470023,900x800,DL4404470023,0.94,文松路,DL4404470002,,电力管-半径弯头/T 形三通,39,DL4404470035
163101,2.58,DL,0.94,2.23,DL4404470016,900x800,DL4404470016,0.95,文松路,DL4404470003,,电力管-半径弯头/T 形三通,10,DL4404470002
163101,2.02,DL,0.95,2.58,DL4404470001,900x800,DL4404470001,0.98,文松路,DL4404470004,,电力管-半径弯头/T 形三通,11,DL4404470003
163101,2.65,DL,0.5,3.37,DL4404470043,120x60,DL4404470043,1.01,文松路,DL4404470005,,电力管-半径弯头/T 形三通,4,DL4404470009
163101,2.56,DL,0.98,2.02,DL4404470041,900x800,DL4404470041,1.1,文松路,DL4404470005,,电力管-半径弯头/T 形三通,34,DL4404470004
163101,5.68,DL,0.0,5.67,DL4404480023,900 mmx450 mm,DL4404480023,0.0,湖文路,DL4404470005,,电力管-矩形风管,42.41,DL4404480020
163101,0.06,DL,1.05,2.61,DL4404470044,900x800,DL4404470044,2.73,文松路,DL4404470006,,电力管-半径弯头/T 形三通,30,DL4404470005
163101,-0.4,DL,2.73,0.06,DL4404470045,900x800,DL4404470045,3.12,文松路,DL4404470007,,电力管-半径弯头/T 形三通,10,DL4404470006
163101,2.4,DL,3.12,-0.4,DL4404470003,900x800,DL4404470003,1.65,文松路,DL4404470008,,电力管-半径弯头/T 形三通,6,DL4404470007
163101,3.37,DL,0.67,3.09,DL4404470015,120x60,DL4404470015,0.5,文松路,DL4404470009,,电力管-半径弯头/T 形三通,3,DL4404470043
163101,0.0,DL,0.0,0.0,DL4404470006,850x1150,DL4404470006,0.0,文松路,DL4404470010,,电力管-半径弯头/T 形三通,3,DL4404470011
163101,2.35,DL,1.15,2.27,DL4404470049,850x1150,DL4404470049,1.06,文松路,DL4404470012,,电力管-半径弯头/T 形三通,13,DL4404470013
163101,2.27,DL,1.13,2.37,DL4404470050,850x1150,DL4404470050,1.15,文松路,DL4404470013,,电力管-半径弯头/T 形三通,38,DL4404470014
163101,0.0,DL,0.0,0.0,DL4404470052,850x1150,DL4404470052,0.0,文松路,DL4404470015,,电力管-半径弯头/T 形三通,3,DL4404470016
163101,2.77,DL,0.84,2.52,DL4404470042,120x60,DL4404470042,0.85,文松路,DL4404470017,,电力管-半径弯头/T 形三通,12,DL4404470042
163101,2.51,DL,1.09,2.31,DL4404470054,850x1150,DL4404470054,1.06,文松路,DL4404470018,,电力管-半径弯头/T 形三通,17,DL4404470024
163101,0.0,DL,0.0,0.0,DL4404470009,850x1150,DL4404470009,0.0,文松路,DL4404470019,,电力管-半径弯头/T 形三通,3,DL4404470001
163101,1.85,DL,3.72,-0.34,DL4404470046,850x1150,DL4404470046,1.23,文松路,DL4404470020,,电力管-半径弯头/T 形三通,27,DL4404470021
163101,-0.34,DL,3.62,-0.61,DL4404470047,850x1150,DL4404470047,3.72,文松路,DL4404470021,,电力管-半径弯头/T 形三通,8,DL4404470022
163101,-0.61,DL,1.1,2.38,DL4404470048,850x1150,DL4404470048,3.62,文松路,DL4404470022,,电力管-半径弯头/T 形三通,20,DL4404470023
163101,1.85,DL,1.1,2.32,DL4404470010,800x1300,DL4404470010,1.21,文松路,DL4404470025,,电力管-半径弯头/T 形三通,15,DL4404470026
163101,2.32,DL,1.05,2.22,DL4404480011,800x1300,DL4404480011,1.1,文松路,DL4404470026,,电力管-半径弯头/T 形三通,35,DL4404480004
163101,2.38,DL,0.42,3.16,DL4404470034,120x60,DL4404470034,1.02,文松路,DL4404470027,,电力管-半径弯头/T 形三通,55,DL4404470028
163101,3.16,DL,0.43,3.18,DL4404470033,120x60,DL4404470033,0.42,文松路,DL4404470028,,电力管-半径弯头/T 形三通,5,DL4404470029
163101,3.18,DL,0.8,2.56,DL4404470032,120x60,DL4404470032,0.43,文松路,DL4404470029,,电力管-半径弯头/T 形三通,16,DL4404470030
163101,2.6,DL,0.81,2.73,DL4404470031,120x60,DL4404470031,0.76,文松路,DL4404470030,,电力管-半径弯头/T 形三通,36,DL4404460001
163101,1.48,DL,1.09,2.31,DL4404470017,850x1150,DL4404470017,1.8,文松路,DL4404470031,,电力管-半径弯头/T 形三通,34,DL4404470024
163101,0.0,DL,0.0,0.0,DL4404470019,850x1150,DL4404470019,0.0,文松路,DL4404470033,,电力管-半径弯头/T 形三通,3,DL4404470034
163101,2.8,DL,1.6,1.21,DL4404470026,900x800,DL4404470026,0.64,文松路,DL4404470036,,电力管-半径弯头/T 形三通,35,DL4404470038
163101,1.21,DL,1.05,1.62,DL4404470027,900x800,DL4404470027,1.6,文松路,DL4404470038,,电力管-半径弯头/T 形三通,21,DL4404470039
163101,2.04,DL,0.72,1.89,DL4404470030,900x800,DL4404470030,1.08,文松路,DL4404470040,,电力管-半径弯头/T 形三通,40,DL4414460018
163101,2.52,DL,0.9,2.49,DL4404470035,120x60,DL4404470035,0.84,文松路,DL4404470042,,电力管-半径弯头/T 形三通,23,DL4404470027
163101,3.09,DL,0.87,2.75,DL4404470002,120x60,DL4404470002,0.67,文松路,DL4404470043,,电力管-半径弯头/T 形三通,35,DL4404470017
163101,0.0,DL,0.0,0.0,DL4404480005,800x1300,DL4404480005,0.0,文松路,DL4404480001,,电力管-半径弯头/T 形三通,3,DL4404480002
163101,2.87,DL,1.65,2.4,DL4404480001,900x800,DL4404480001,0.85,文松路,DL4404480003,,电力管-半径弯头/T 形三通,19,DL4404470008
163101,2.26,DL,0.95,2.57,DL4404480007,800x1300,DL4404480007,1.08,文松路,DL4404480005,,电力管-半径弯头/T 形三通,38,DL4404480008
163101,0.0,DL,0.0,0.0,DL4404480009,800x1300,DL4404480009,0.0,文松路,DL4404480006,,电力管-半径弯头/T 形三通,3,DL4404480007
163101,4.24,DL,1.36,4.4,DL4404480019,600 mmx450 mm,DL4404480019,1.1,湖文路,DL4404480007,,电力管-矩形风管,32.6,DL4404480006
163101,2.54,DL,3.85,-0.98,DL4404480003,800x1300,DL4404480003,0.98,文松路,DL4404480009,,电力管-半径弯头/T 形三通,35,DL4394480001
163101,2.9,DL,1.1,4.66,DL4624370005,600 mmx450 mm,DL4624370005,1.6,湖文路,DL4404480009,,电力管-矩形风管,57.4,DL4404480010
163101,3.73,DL,0.41,4.15,DL4404480021,150?,DL4404480021,0.5,文松路,DL4404480010,,电力管-T 形三通,2,DL4404480018
163101,5.34,DL,0.0,5.78,DL4624370007,600 mmx450 mm,DL4624370007,0.42,湖文路,DL4404480011,,电力管-矩形风管,9.04,DL4624380001
163101,2.19,DL,0.85,2.87,DL4404480002,900x800,DL4404480002,1.47,文松路,DL4404480011,,电力管-半径弯头/T 形三通,28,DL4404480003
163101,4.56,DL,1.25,3.17,DL4624370008,900 mmx450 mm,DL4624370008,0.78,湖文路,DL4404480012,,电力管-矩形风管,50.09,DL4404480015
163101,2.3,DL,1.47,2.19,DL4404480017,900x900,DL4404480017,1.64,文松路,DL4404480012,,电力管-半径弯头/T 形三通,10,DL4404480011
163101,2.69,DL,1.64,2.3,DL4404480016,900x900,DL4404480016,1.65,文松路,DL4404480013,,电力管-半径弯头/T 形三通,35,DL4404480012
163101,1.6,DL,1.78,2.56,DL4404480015,900x900,DL4404480015,1.01,文松路,DL4404480014,,电力管-半径弯头/T 形三通,24,DL4404480013
163101,3.17,DL,1.2,3.04,DL4624370009,900 mmx450 mm,DL4624370009,1.25,湖文路,DL4404480014,,电力管-矩形风管,50.7,DL4404480017
163101,2.7,DL,1.01,1.6,DL4404480014,900x900,DL4404480014,1.75,文松路,DL4404480015,,电力管-半径弯头/T 形三通,24,DL4404480014
163101,3.04,DL,1.17,3.2,DL4404480010,750 mmx350 mm,DL4404480010,1.2,湖文路,DL4404480016,,电力管-矩形风管,7,DL4404480005
163101,2.25,DL,1.83,2.62,DL4404480022,900x900,DL4404480022,1.9,文松路,DL4404480016,,电力管-半径弯头/T 形三通,51,DL4404480015
163101,5.67,DL,0.78,4.56,DL4404480026,900 mmx450 mm,DL4404480026,0.0,湖文路,DL4404480020,,电力管-矩形风管,8.98,DL4404480013
