standardCode,networkType,groundElevation,NAME,locationRoad,pointID,elementType
161114,JS,7.98,JS4514460004,滨江滨海路,JS4514460004,给水消火栓
161114,JS,9.79,JS4494580017,滨江滨海路,JS4494580017,给水消火栓
161114,JS,9.05,JS4504520008,滨江滨海路,JS4504520008,给水消火栓
161114,JS,7.78,JS4534440004,滨江滨海路,JS4534440004,给水消火栓
161114,JS,10.49,JS4484620005,滨江滨海路,JS4484620005,给水消火栓
161114,JS,8.98,JS4504500004,滨江滨海路,JS4504500004,给水消火栓
161114,JS,7.98,JS4484560002,金滨路,JS4484560002,给水消火栓
161114,JS,,JS4404590141,东湖路,JS4404590141,给水消火栓
161114,JS,,JS4384530200,东湖路,JS4384530200,给水消火栓
161114,JS,,JS4394560030,东湖路,JS4394560030,给水消火栓
161114,JS,7.95,JS4514470010,滨江滨海路,JS4514470010,给水消火栓
161114,JS,10.03,JS4494600005,滨江滨海路,JS4494600005,给水消火栓
161114,JS,9.45,JS4504530002,滨江滨海路,JS4504530002,给水消火栓
161114,JS,7.97,JS4524450010,滨江滨海路,JS4524450010,给水消火栓
161114,JS,7.96,JS4534430015,滨江滨海路,JS4534430015,给水消火栓
161114,JS,9.37,JS4504500011,滨江滨海路,JS4504500011,给水消火栓
161114,JS,7.92,JS4484560001,金滨路,JS4484560001,给水消火栓
161114,JS,,JS4404590131,东湖路,JS4404590131,给水消火栓
161114,JS,,JS4384510044,东湖路,JS4384510044,给水消火栓
161114,JS,,JS4404570086,东湖路,JS4404570086,给水消火栓
161114,JS,8.19,JS4514480013,滨江滨海路,JS4514480013,给水消火栓
161114,JS,9.95,JS4484610015,滨江滨海路,JS4484610015,给水消火栓
161114,JS,9.87,JS4494560013,滨江滨海路,JS4494560013,给水消火栓
161114,JS,7.67,JS4524450016,滨江滨海路,JS4524450016,给水消火栓
161114,JS,9.41,JS4554410005,滨江滨海路,JS4554410005,给水消火栓
161114,JS,9.2,JS4504540006,滨江滨海路,JS4504540006,给水消火栓
161114,JS,,JS4404580097,东湖路,JS4404580097,给水消火栓
161114,JS,,JS4384530047,东湖路,JS4384530047,给水消火栓
161114,JS,,JS4394550078,东湖路,JS4394550078,给水消火栓
161115,JS,0.0,JS4404470044,文松路,JS4404470044,给水管-水表
161115,JS,3.51,JS4444390001,文松路,JS4444390001,给水管-水表
161115,JS,4.73,JS4384510050,东湖路,JS4384510050,给水管-水表
161115,JS,5.11,JS4434420004,文松路,JS4434420004,给水管-水表
161115,JS,0.0,JS4404470041,文松路,JS4404470041,给水管-水表
161115,JS,4.99,JS4384500017,文松路,JS4384500017,给水管-水表
161115,JS,4.5,JS4444390002,文松路,JS4444390002,给水管-水表
161119,JS,0.0,JS4384500013,文松路,JS4384500013,给水排气井
161119,JS,5.06,JS4424500022,湖文路,JS4424500022,给水排气井
161119,JS,4.92,JS4424510012,悦湖路,JS4424510012,给水排气井
161119,JS,4.5,JS4494320009,文松路,JS4494320009,给水排气井
161119,JS,5.07,JS4434520031,湖文路,JS4434520031,给水排气井
161119,JS,5.61,JS4444580023,漳江路,JS4444580023,给水排气井
161119,JS,5.21,JS4434520011,湖文路,JS4434520011,给水排气井
161119,JS,4.16,JS4434500013,悦湖路,JS4434500013,给水排气井
161119,JS,0.0,JS4434540016,金滨路,JS4434540016,给水排气井
161119,JS,4.7,JS4424520018,悦湖路,JS4424520018,给水排气井
161119,JS,5.07,JS4434550013,金滨路,JS4434550013,给水排气井
161119,JS,5.08,JS4444540011,漳江路,JS4444540011,给水排气井
161119,JS,4.96,JS4434550017,金滨路,JS4434550017,给水排气井
161119,JS,5.56,JS4444570001,漳江路,JS4444570001,给水排气井
161119,JS,0.0,JS4434540002,金滨路,JS4434540002,给水排气井
161119,JS,4.63,JS4424520017,悦湖路,JS4424520017,给水排气井
161119,JS,4.61,JS4434500005,悦湖路,JS4434500005,给水排气井
161121,JS,7.65,JS4534430002,滨江滨海路,JS4534430002,给水泄水井
161121,JS,7.79,JS4514480001,滨江滨海路,JS4514480001,给水泄水井
161121,JS,8.06,JS4544410005,滨江滨海路,JS4544410005,给水泄水井
161121,JS,8.81,JS4504520003,滨江滨海路,JS4504520003,给水泄水井
162111,WS,4.36,WS4504310001,文松路,WS4504310001,污水检查井
162111,WS,3.89,WS4414450002,文松路,WS4414450002,污水检查井
162111,WS,4.28,WS4454370002,文松路,WS4454370002,污水检查井
162111,WS,4.42,WS4494310003,文松路,WS4494310003,污水检查井
162111,WS,4.53,WS4384500002,文松路,WS4384500002,污水检查井
162111,WS,4.3,WS4434410006,文松路,WS4434410006,污水检查井
162111,WS,4.55,WS4474350002,文松路,WS4474350002,污水检查井
162111,WS,4.34,WS4454370004,文松路,WS4454370004,污水检查井
162111,WS,3.64,WS4404470001,文松路,WS4404470001,污水检查井
162111,WS,3.42,WS4444400001,文松路,WS4444400001,污水检查井
162111,WS,4.38,WS4484330001,文松路,WS4484330001,污水检查井
162111,WS,4.42,WS4494310006,文松路,WS4494310006,污水检查井
162111,WS,3.9,WS4414450006,文松路,WS4414450006,污水检查井
162111,WS,4.32,WS4454380009,文松路,WS4454380009,污水检查井
162111,WS,4.53,WS4494310002,文松路,WS4494310002,污水检查井
162111,WS,4.44,WS4434530004,湖文路,WS4434530004,污水检查井
162111,WS,4.38,WS4424500005,湖文路,WS4424500005,污水检查井
162111,WS,4.87,WS4424500016,湖文路,WS4424500016,污水检查井
162111,WS,4.68,WS4434530002,湖文路,WS4434530002,污水检查井
162111,WS,4.51,WS4424510015,湖文路,WS4424510015,污水检查井
162111,WS,4.8,WS4424510001,湖文路,WS4424510001,污水检查井
162111,WS,4.21,WS4414480006,湖文路,WS4414480006,污水检查井
162111,WS,4.73,WS4434510001,湖文路,WS4434510001,污水检查井
162111,WS,4.37,WS4424500001,湖文路,WS4424500001,污水检查井
162111,WS,4.5,WS4414490008,湖文路,WS4414490008,污水检查井
162111,WS,4.66,WS4434520003,湖文路,WS4434520003,污水检查井
162111,WS,3.99,WS4414500001,湖文路,WS4414500001,污水检查井
162111,WS,0.0,WS4484570023,金滨路,WS4484570023,污水检查井
162111,WS,8,WS4484560001,金滨路,WS4484560001,污水检查井
162111,WS,3.41,WS4414530002,金滨路,WS4414530002,污水检查井
162111,WS,4.64,WS4444550004,金滨路,WS4444550004,污水检查井
162111,WS,7.51,WS4484570014,金滨路,WS4484570014,污水检查井
162111,WS,3.42,WS4424520002,金滨路,WS4424520002,污水检查井
162111,WS,4.11,WS4444550008,金滨路,WS4444550008,污水检查井
162111,WS,7.05,WS4474570007,金滨路,WS4474570007,污水检查井
162111,WS,3.53,WS4404500001,金滨路,WS4404500001,污水检查井
162111,WS,3.43,WS4424530008,金滨路,WS4424530008,污水检查井
162111,WS,3.12,WS4414510003,金滨路,WS4414510003,污水检查井
162111,WS,4.68,WS4434550002,金滨路,WS4434550002,污水检查井
162111,WS,6.45,WS4474570012,金滨路,WS4474570012,污水检查井
162111,WS,3.14,WS4414510018,金滨路,WS4414510018,污水检查井
162111,WS,3.7,WS4434550023,金滨路,WS4434550023,污水检查井
162111,WS,5.97,WS4464560009,金滨路,WS4464560009,污水检查井
162111,WS,6.05,WS4464560014,金滨路,WS4464560014,污水检查井
162111,WS,5.94,WS4464560019,金滨路,WS4464560019,污水检查井
162111,WS,3.37,WS4424520001,金滨路,WS4424520001,污水检查井
162111,WS,4.07,WS4414520003,金滨路,WS4414520003,污水检查井
162111,WS,4.52,WS4434550008,金滨路,WS4434550008,污水检查井
162111,WS,6.85,WS4474570018,金滨路,WS4474570018,污水检查井
162111,WS,4.32,WS4414520013,金滨路,WS4414520013,污水检查井
162111,WS,3.56,WS4434550017,金滨路,WS4434550017,污水检查井
162111,WS,6.38,WS4464560024,金滨路,WS4464560024,污水检查井
162111,WS,3.86,WS4404500019,金滨路,WS4404500019,污水检查井
162111,WS,5.06,WS4454560014,金滨路,WS4454560014,污水检查井
162111,WS,3.29,WS4414510008,金滨路,WS4414510008,污水检查井
162111,WS,4.47,WS4434550004,金滨路,WS4434550004,污水检查井
162111,WS,6.65,WS4474570011,金滨路,WS4474570011,污水检查井
162111,WS,3.25,WS4414510013,金滨路,WS4414510013,污水检查井
162111,WS,3.73,WS4434550018,金滨路,WS4434550018,污水检查井
162111,WS,6.14,WS4464560021,金滨路,WS4464560021,污水检查井
162111,WS,5.99,WS4464560013,金滨路,WS4464560013,污水检查井
162111,WS,3.79,WS4404500017,金滨路,WS4404500017,污水检查井
162111,WS,5.08,WS4444560012,漳江路,WS4444560012,污水检查井
162111,WS,5.25,WS4444590007,漳江路,WS4444590007,污水检查井
162111,WS,5.14,WS4454520002,漳江路,WS4454520002,污水检查井
162111,WS,4.82,WS4574410056,悦湖路,WS4574410056,污水检查井
162111,WS,5.41,WS4434600002,漳江路,WS4434600002,污水检查井
162111,WS,5.24,WS4444590003,漳江路,WS4444590003,污水检查井
162111,WS,5.28,WS4444580007,漳江路,WS4444580007,污水检查井
162111,WS,4.46,WS4454530009,漳江路,WS4454530009,污水检查井
162111,WS,4.73,WS4424510011,悦湖路,WS4424510011,污水检查井
162111,WS,5.07,WS4574410040,悦湖路,WS4574410040,污水检查井
162111,WS,4.98,WS4454540006,漳江路,WS4454540006,污水检查井
162111,WS,4.69,WS4444570007,漳江路,WS4444570007,污水检查井
162111,WS,5.34,WS4444540005,漳江路,WS4444540005,污水检查井
162111,WS,4.79,WS4574410061,悦湖路,WS4574410061,污水检查井
162111,WS,4.14,WS4434510009,悦湖路,WS4434510009,污水检查井
162111,WS,5.09,WS4444580004,漳江路,WS4444580004,污水检查井
162111,WS,4.56,WS4444550013,漳江路,WS4444550013,污水检查井
162111,WS,4.21,WS4574410051,悦湖路,WS4574410051,污水检查井
162111,WS,4.74,WS4574410065,悦湖路,WS4574410065,污水检查井
162111,WS,4.44,WS4424570002,壶江路,WS4424570002,污水检查井
162111,WS,4.94,WS4404530007,壶江路,WS4404530007,污水检查井
162111,WS,4.54,WS4404530001,壶江路,WS4404530001,污水检查井
162111,WS,4.55,WS4404530010,壶江路,WS4404530010,污水检查井
162111,WS,4.27,WS4414570010,壶江路,WS4414570010,污水检查井
162111,WS,4.64,WS4404530009,壶江路,WS4404530009,污水检查井
162111,WS,4.56,WS4394520003,壶江路,WS4394520003,污水检查井
162111,WS,4.81,WS4404540004,壶江路,WS4404540004,污水检查井
162111,WS,3.57,WS4424540019,东湖路,WS4424540019,污水检查井
162111,WS,5.04,WS4404570009,东湖路,WS4404570009,污水检查井
162111,WS,5.2,WS4414600003,东湖路,WS4414600003,污水检查井
162111,WS,4.51,WS4384530001,东湖路,WS4384530001,污水检查井
162111,WS,3.58,WS4394490002,东湖路,WS4394490002,污水检查井
162111,WS,5.14,WS4384520007,东湖路,WS4384520007,污水检查井
162111,WS,3.62,WS4384470002,东湖路,WS4384470002,污水检查井
162111,WS,5.1,WS4404580008,东湖路,WS4404580008,污水检查井
162111,WS,4.74,WS4404560003,东湖路,WS4404560003,污水检查井
162111,WS,5.11,WS4394550005,东湖路,WS4394550005,污水检查井
162111,WS,5,WS4414590006,东湖路,WS4414590006,污水检查井
162111,WS,5.28,WS4384520006,东湖路,WS4384520006,污水检查井
162111,WS,4.84,WS4384510021,东湖路,WS4384510021,污水检查井
162111,WS,4.78,WS4414590007,东湖路,WS4414590007,污水检查井
162111,WS,4.89,WS4384510013,东湖路,WS4384510013,污水检查井
162111,WS,4.7,WS4384510017,东湖路,WS4384510017,污水检查井
162111,WS,4.8,WS4404560006,东湖路,WS4404560006,污水检查井
162111,WS,3.98,WS4424540016,东湖路,WS4424540016,污水检查井
162111,WS,4.97,WS4404560010,东湖路,WS4404560010,污水检查井
162111,WS,4.83,WS4424610006,东湖路,WS4424610006,污水检查井
162111,WS,4.96,WS4394530004,东湖路,WS4394530004,污水检查井
162111,WS,3.44,WS4384480002,东湖路,WS4384480002,污水检查井
162111,WS,0.0,WS4384510003,文松路,WS4384510003,污水检查井
162111,WS,3.88,WS4424440003,文松路,WS4424440003,污水检查井
162111,WS,4.47,WS4464360003,文松路,WS4464360003,污水检查井
162111,WS,4.37,WS4504300003,文松路,WS4504300003,污水检查井
162111,WS,4.21,WS4394490006,文松路,WS4394490006,污水检查井
162111,WS,4.26,WS4434410002,文松路,WS4434410002,污水检查井
162111,WS,4.42,WS4484340001,文松路,WS4484340001,污水检查井
162111,WS,4.19,WS4504300007,文松路,WS4504300007,污水检查井
162111,WS,3.63,WS4414460002,文松路,WS4414460002,污水检查井
162111,WS,4.32,WS4454380004,文松路,WS4454380004,污水检查井
162111,WS,4.39,WS4484320001,文松路,WS4484320001,污水检查井
162111,WS,4.37,WS4504300009,文松路,WS4504300009,污水检查井
162111,WS,3.82,WS4424440002,文松路,WS4424440002,污水检查井
162111,WS,4.45,WS4464360004,文松路,WS4464360004,污水检查井
162111,WS,4.36,WS4504300005,文松路,WS4504300005,污水检查井
162111,WS,8.78,WS4574400001,滨江滨海路,WS4574400001,污水检查井
162111,WS,4.72,WS4434520014,湖文路,WS4434520014,污水检查井
162111,WS,4.68,WS4574410005,湖文路,WS4574410005,污水检查井
162111,WS,4.54,WS4574410012,湖文路,WS4574410012,污水检查井
162111,WS,4.61,WS4434520013,湖文路,WS4434520013,污水检查井
162111,WS,4.55,WS4424500013,湖文路,WS4424500013,污水检查井
162111,WS,4.5,WS4574410013,湖文路,WS4574410013,污水检查井
162111,WS,5.03,WS4574410035,湖文路,WS4574410035,污水检查井
162111,WS,3.59,WS4574410003,湖文路,WS4574410003,污水检查井
162111,WS,4.48,WS4414480009,湖文路,WS4414480009,污水检查井
162111,WS,4.37,WS4414480002,湖文路,WS4414480002,污水检查井
162111,WS,4.84,WS4574410001,湖文路,WS4574410001,污水检查井
162111,WS,4.03,WS4414490010,湖文路,WS4414490010,污水检查井
162111,WS,4.95,WS4434550013,金滨路,WS4434550013,污水检查井
162111,WS,3.87,WS4394490007,金滨路,WS4394490007,污水检查井
162111,WS,3.67,WS4424530015,金滨路,WS4424530015,污水检查井
162111,WS,4.86,WS4444560007,金滨路,WS4444560007,污水检查井
162111,WS,8.24,WS4484570009,金滨路,WS4484570009,污水检查井
162111,WS,3.49,WS4424530006,金滨路,WS4424530006,污水检查井
162111,WS,4.54,WS4444560001,金滨路,WS4444560001,污水检查井
162111,WS,7.27,WS4484570017,金滨路,WS4484570017,污水检查井
162111,WS,3.94,WS4404490007,金滨路,WS4404490007,污水检查井
162111,WS,5.08,WS4444560004,金滨路,WS4444560004,污水检查井
162111,WS,3.81,WS4414520002,金滨路,WS4414520002,污水检查井
162111,WS,4.52,WS4434550007,金滨路,WS4434550007,污水检查井
162111,WS,6.82,WS4474570017,金滨路,WS4474570017,污水检查井
162111,WS,4.21,WS4414520014,金滨路,WS4414520014,污水检查井
162111,WS,3.55,WS4434550016,金滨路,WS4434550016,污水检查井
162111,WS,6.3,WS4464560023,金滨路,WS4464560023,污水检查井
162111,WS,5.88,WS4464560015,金滨路,WS4464560015,污水检查井
162111,WS,7.73,WS4484570022,金滨路,WS4484570022,污水检查井
162111,WS,7.73,WS4484570020,金滨路,WS4484570020,污水检查井
162111,WS,3.63,WS4414520006,金滨路,WS4414520006,污水检查井
162111,WS,4.97,WS4434550012,金滨路,WS4434550012,污水检查井
162111,WS,7.2,WS4484570012,金滨路,WS4484570012,污水检查井
162111,WS,3.62,WS4414520008,金滨路,WS4414520008,污水检查井
162111,WS,4.02,WS4444550009,金滨路,WS4444550009,污水检查井
162111,WS,6.74,WS4474570009,金滨路,WS4474570009,污水检查井
162111,WS,3.68,WS4414530001,金滨路,WS4414530001,污水检查井
162111,WS,4.3,WS4414520012,金滨路,WS4414520012,污水检查井
162111,WS,4.3,WS4414520004,金滨路,WS4414520004,污水检查井
162111,WS,4.72,WS4434550009,金滨路,WS4434550009,污水检查井
162111,WS,6.94,WS4474570019,金滨路,WS4474570019,污水检查井
162111,WS,4.21,WS4414520011,金滨路,WS4414520011,污水检查井
162111,WS,3.94,WS4434550014,金滨路,WS4434550014,污水检查井
162111,WS,6.49,WS4474560002,金滨路,WS4474560002,污水检查井
162111,WS,5.74,WS4464560016,金滨路,WS4464560016,污水检查井
162111,WS,3.51,WS4404500006,金滨路,WS4404500006,污水检查井
162111,WS,4.95,WS4434590007,漳江路,WS4434590007,污水检查井
162111,WS,5.61,WS4434590003,漳江路,WS4434590003,污水检查井
162111,WS,4.66,WS4454530008,漳江路,WS4454530008,污水检查井
162111,WS,5.25,WS4424510010,悦湖路,WS4424510010,污水检查井
162111,WS,4.97,WS4434510008,悦湖路,WS4434510008,污水检查井
162111,WS,4.78,WS4574410015,漳江路,WS4574410015,污水检查井
162111,WS,4.43,WS4574410032,漳江路,WS4574410032,污水检查井
162111,WS,4.6,WS4454540001,漳江路,WS4454540001,污水检查井
162111,WS,5.01,WS4424520004,悦湖路,WS4424520004,污水检查井
162111,WS,5.16,WS4424520008,悦湖路,WS4424520008,污水检查井
162111,WS,5.99,WS4444530002,漳江路,WS4444530002,污水检查井
162111,WS,5.64,WS4444570004,漳江路,WS4444570004,污水检查井
162111,WS,4.85,WS4574410022,漳江路,WS4574410022,污水检查井
162111,WS,4.29,WS4434510003,悦湖路,WS4434510003,污水检查井
162111,WS,4.8,WS4574410046,悦湖路,WS4574410046,污水检查井
162111,WS,6.01,WS4444590006,漳江路,WS4444590006,污水检查井
162111,WS,5.23,WS4454520001,漳江路,WS4454520001,污水检查井
162111,WS,3.46,WS4574410055,悦湖路,WS4574410055,污水检查井
162111,WS,4.15,WS4414570009,壶江路,WS4414570009,污水检查井
162111,WS,4.63,WS4394500008,壶江路,WS4394500008,污水检查井
162111,WS,4.57,WS4414570013,壶江路,WS4414570013,污水检查井
162111,WS,5.13,WS4404530006,壶江路,WS4404530006,污水检查井
162111,WS,4.33,WS4424570003,壶江路,WS4424570003,污水检查井
162111,WS,5.18,WS4404530005,壶江路,WS4404530005,污水检查井
162111,WS,4.64,WS4414560012,壶江路,WS4414560012,污水检查井
162111,WS,4.41,WS4404540005,壶江路,WS4404540005,污水检查井
162111,WS,3.71,WS4424540015,东湖路,WS4424540015,污水检查井
162111,WS,4.64,WS4404560011,东湖路,WS4404560011,污水检查井
162111,WS,3.83,WS4424610005,东湖路,WS4424610005,污水检查井
162111,WS,5.06,WS4394530005,东湖路,WS4394530005,污水检查井
162111,WS,3.45,WS4384480001,东湖路,WS4384480001,污水检查井
162111,WS,4.29,WS4394500013,东湖路,WS4394500013,污水检查井
162111,WS,5.1,WS4384510016,东湖路,WS4384510016,污水检查井
162111,WS,4.6,WS4404590002,东湖路,WS4404590002,污水检查井
162111,WS,5.15,WS4394530003,东湖路,WS4394530003,污水检查井
162111,WS,4.81,WS4394550009,东湖路,WS4394550009,污水检查井
162111,WS,5.68,WS4404580001,东湖路,WS4404580001,污水检查井
162111,WS,4.4,WS4394500014,东湖路,WS4394500014,污水检查井
162111,WS,4.43,WS4394490014,东湖路,WS4394490014,污水检查井
162111,WS,5.12,WS4414600001,东湖路,WS4414600001,污水检查井
162111,WS,4.74,WS4384520008,东湖路,WS4384520008,污水检查井
162111,WS,4.53,WS4384510009,东湖路,WS4384510009,污水检查井
162111,WS,4.46,WS4404560008,东湖路,WS4404560008,污水检查井
162111,WS,3.61,WS4424540031,东湖路,WS4424540031,污水检查井
162111,WS,4.47,WS4404560012,东湖路,WS4404560012,污水检查井
162111,WS,4.87,WS4424610001,东湖路,WS4424610001,污水检查井
162111,WS,4.76,WS4394540005,东湖路,WS4394540005,污水检查井
162111,WS,4.69,WS4424610007,东湖路,WS4424610007,污水检查井
162111,WS,3.78,WS4384510002,文松路,WS4384510002,污水检查井
162111,WS,4.13,WS4424430004,文松路,WS4424430004,污水检查井
162111,WS,4.66,WS4474350001,文松路,WS4474350001,污水检查井
162111,WS,4.22,WS4384500001,文松路,WS4384500001,污水检查井
162111,WS,4.02,WS4404470002,文松路,WS4404470002,污水检查井
162111,WS,4.25,WS4444400002,文松路,WS4444400002,污水检查井
162111,WS,4.36,WS4484330002,文松路,WS4484330002,污水检查井
